age,hh_income,male,bachelor_degree,job_type_1,job_type_2,job_type_3,job_type_4,motif,res_type
53,9,False,True,0,0,0,1,HOH,2
53,9,True,False,0,0,1,0,HWH,4
16,9,False,False,0,0,0,1,HOH,1
35,6,True,True,0,0,1,0,HOH,1
56,7,False,True,0,0,0,1,HOH,5
26,7,False,True,0,1,0,0,HOH,3
27,5,True,False,0,0,0,1,HWH,1
30,7,False,True,0,0,0,1,HWH,5
33,7,True,True,1,0,0,0,HWH,5
23,7,True,True,0,0,0,1,HWH,2
56,7,True,False,1,0,0,0,HWH,5
35,6,True,True,0,0,0,1,HWH,7
66,9,False,False,0,1,0,0,HOH,2
58,7,True,False,1,0,0,0,HWH,4
28,4,False,True,0,0,0,1,HOH,3
49,6,True,False,0,0,0,1,HWH,2
45,9,True,True,0,0,0,1,HWH,4
38,11,True,False,1,0,0,0,HOH,5
37,11,False,True,0,0,0,1,HOH,6
47,10,False,True,0,0,0,1,HWH,6
43,10,True,True,0,0,0,1,HOH,7
60,11,True,False,0,0,0,1,HOWOH,3
63,11,False,True,0,0,0,1,HOWOH,0
57,9,False,True,0,0,0,1,HOH,6
56,9,True,False,0,0,0,1,HWH,2
44,5,False,True,0,1,0,0,HOH,3
46,5,True,False,0,0,1,0,HOH,2
16,5,True,False,0,0,0,1,HOH,1
53,6,False,False,0,1,0,0,HWH,3
58,8,True,False,0,0,0,1,H,1
53,10,False,False,0,0,0,1,HWH,3
59,10,True,False,0,0,1,0,HWH,1
71,3,True,False,0,0,1,0,HWH,0
65,6,False,True,0,0,0,1,HOH,1
60,9,False,True,0,0,0,1,HWH,7
41,8,False,True,1,0,0,0,H,3
50,8,True,False,0,0,1,0,H,5
60,7,False,False,0,1,0,0,HOH,4
68,5,True,False,0,0,0,1,HOH,1
20,3,True,False,0,0,0,1,HWH,0
40,10,False,True,0,0,0,1,HWH,6
40,10,True,False,0,0,0,1,HWH,6
44,10,True,True,0,0,0,1,HOH,5
39,10,False,True,0,0,0,1,H,0
63,5,True,True,0,0,0,1,HOWOH,4
62,3,True,False,0,0,1,0,HWH,0
54,3,False,False,0,0,1,0,HOH,3
28,9,True,True,0,0,0,1,H,6
28,9,False,True,0,0,0,1,H,0
35,11,False,True,0,0,0,1,HWH,5
39,11,True,False,1,0,0,0,H,7
58,8,False,True,0,0,0,1,HOH,2
54,9,True,True,0,0,0,1,HOH,1
60,9,False,False,0,0,0,1,HOH,6
51,10,False,False,0,1,0,0,HWH,1
56,10,True,False,1,0,0,0,HWH,3
57,4,True,True,0,0,0,1,HWOWH,1
35,4,False,True,0,0,0,1,HWH,3
41,8,False,True,0,0,0,1,HOH,6
46,8,True,True,0,0,0,1,HWH,0
54,6,False,True,0,0,0,1,HWOH,0
33,7,False,True,0,0,0,1,HOH,4
34,7,True,False,0,0,1,0,HWH,7
56,2,True,False,0,0,1,0,HOH,0
52,9,True,False,1,0,0,0,HOH,3
29,7,True,True,0,0,0,1,H,2
64,7,False,False,0,0,0,1,HOH,2
53,8,True,False,0,0,1,0,HWH,7
46,8,False,False,0,1,0,0,HWH,4
45,4,True,True,0,0,0,1,HWH,6
29,4,True,True,1,0,0,0,HOH,7
33,5,True,True,0,0,0,1,HOH,1
57,10,True,False,0,0,1,0,HWH,0
52,10,False,True,0,0,0,1,HWH,3
22,10,True,True,0,0,1,0,HOH,7
36,4,False,True,0,0,0,1,HWOH,2
60,8,False,True,0,0,0,1,HWH,2
26,6,False,True,0,0,0,1,HWH,3
25,6,True,True,0,0,0,1,H,7
45,11,True,True,0,0,1,0,HWH,2
50,11,False,True,1,0,0,0,H,2
66,5,False,False,0,1,0,0,HWH,3
27,5,False,True,1,0,0,0,HWH,0
25,5,True,True,0,0,0,1,HWH,7
38,9,True,True,0,0,0,1,HWH,3
29,9,False,True,0,0,0,1,HWH,5
50,5,True,False,0,0,0,1,HWH,7
47,5,False,False,1,0,0,0,HWH,2
42,10,False,False,0,0,0,1,HOH,4
52,10,True,True,0,0,0,1,HOH,4
58,5,False,False,1,0,0,0,HWH,1
32,5,True,False,0,0,0,1,HWH,5
63,6,False,True,0,0,0,1,HOH,5
33,10,False,True,0,0,0,1,HOH,6
30,8,False,True,0,1,0,0,HOH,0
31,8,True,True,0,1,0,0,HOH,5
31,7,False,True,0,0,0,1,HWH,0
34,7,True,True,0,0,0,1,H,6
44,9,False,True,0,0,0,1,HWH,0
48,9,True,False,0,0,0,1,HWH,1
70,5,False,False,1,0,0,0,H,4
38,9,True,True,0,0,0,1,HWH,0
44,7,False,True,0,0,0,1,HOH,4
41,10,True,True,0,1,0,0,HOH,6
50,11,False,True,0,0,0,1,H,6
61,10,True,True,1,0,0,0,HWH,6
28,10,True,False,1,0,0,0,H,4
52,11,True,True,0,0,0,1,HOH,4
18,11,True,False,1,0,0,0,HWH,1
67,8,False,True,0,0,0,1,H,4
49,11,False,True,0,0,0,1,HOH,0
59,11,True,True,0,0,0,1,HOH,7
59,7,True,False,0,0,1,0,HOH,7
57,7,True,True,0,0,0,1,HOH,2
55,10,True,True,1,0,0,0,H,4
27,10,False,True,0,0,0,1,HWOWH,4
55,11,True,True,0,0,0,1,HWH,1
54,11,True,True,0,0,0,1,H,2
26,6,True,False,1,0,0,0,HWH,1
22,6,False,False,0,1,0,0,HOH,5
23,6,True,True,0,1,0,0,HOH,6
41,8,True,True,1,0,0,0,HWH,4
37,8,False,False,0,1,0,0,HWH,7
44,5,True,True,0,0,0,1,H,3
27,10,True,True,0,0,0,1,HOH,5
26,10,False,True,0,0,0,1,HOH,5
40,10,True,True,1,0,0,0,HWH,1
40,10,False,True,0,0,0,1,HWH,1
51,5,True,False,1,0,0,0,HWH,6
44,5,False,False,1,0,0,0,H,0
21,5,True,False,1,0,0,0,HWH,0
32,8,True,True,0,0,0,1,HWH,7
33,8,False,True,0,0,0,1,HWH,7
54,5,False,False,0,0,0,1,HOWOH,4
20,5,False,False,1,0,0,0,HOH,2
23,5,True,False,0,0,0,1,HOH,0
49,2,True,False,0,0,1,0,HOH,2
64,6,False,False,0,1,0,0,HOH,5
23,6,False,False,1,0,0,0,HWH,2
54,5,True,False,1,0,0,0,HOH,5
52,5,False,False,0,0,0,1,HWH,1
45,4,False,True,1,0,0,0,HOH,6
69,3,True,True,0,0,0,1,H,6
26,7,False,True,0,0,0,1,HWH,3
31,7,True,True,0,0,0,1,HWH,4
66,7,False,True,0,1,0,0,HOH,3
63,7,True,False,0,0,1,0,HOH,5
49,9,True,False,0,0,0,1,HWH,0
47,9,False,False,0,1,0,0,HWH,4
22,9,False,False,0,1,0,0,HWH,0
19,9,True,False,1,0,0,0,HWH,4
32,9,False,True,0,0,0,1,HOH,2
34,9,True,True,0,0,0,1,HOH,4
55,11,False,True,0,0,0,1,HOH,5
67,9,False,True,0,0,0,1,HOH,3
18,9,False,False,1,0,0,0,HWH,0
23,6,False,False,0,0,0,1,HWH,6
22,6,False,False,0,1,0,0,HOH,2
22,6,True,False,1,0,0,0,HWH,1
38,10,False,True,0,0,0,1,HOH,0
38,10,True,True,1,0,0,0,HOH,2
55,8,True,True,1,0,0,0,HOH,7
58,8,False,True,0,0,0,1,HOH,1
25,8,True,True,1,0,0,0,HWH,0
22,8,True,True,0,0,0,1,HWH,0
51,10,True,False,1,0,0,0,HOH,2
49,11,False,True,0,0,0,1,HOH,5
55,6,True,True,0,0,0,1,HWH,2
44,7,True,False,1,0,0,0,HWH,1
44,7,False,False,1,0,0,0,HWH,0
70,8,False,False,0,1,0,0,HWH,7
51,11,True,False,0,0,1,0,HOH,0
51,11,False,True,0,0,1,0,HOH,0
28,7,False,True,0,0,0,1,HWH,7
28,7,False,True,0,0,0,1,HWH,3
46,8,False,True,0,0,0,1,HOH,2
47,6,False,True,0,0,0,1,HOH,3
53,8,True,False,1,0,0,0,HWH,3
48,8,False,False,0,0,0,1,HWH,6
25,8,False,True,0,0,0,1,HWH,4
38,8,True,True,0,0,0,1,HWH,0
42,8,False,True,1,0,0,0,HWH,6
19,8,True,False,1,0,0,0,HOH,6
57,10,True,True,0,0,0,1,H,7
27,9,True,True,0,0,0,1,HWH,2
26,9,False,True,0,0,0,1,HOH,2
37,7,False,True,0,0,0,1,HWH,1
45,11,True,False,0,0,0,1,H,6
30,5,True,True,0,0,0,1,HWH,2
29,5,False,True,0,0,0,1,HOH,5
31,5,True,True,0,0,0,1,HWH,4
40,7,False,True,0,1,0,0,HWOWH,0
55,1,True,False,1,0,0,0,HWH,0
55,8,False,True,0,0,0,1,HWH,1
55,8,True,True,0,0,1,0,HWH,3
58,10,True,True,0,0,0,1,HWH,6
58,10,False,True,0,1,0,0,HWH,4
33,8,True,True,0,0,0,1,HOH,3
67,8,False,False,0,0,1,0,H,2
60,8,True,True,1,0,0,0,H,1
66,4,True,False,0,0,1,0,HOH,5
59,8,False,True,0,0,0,1,HWH,6
65,8,True,False,0,0,1,0,HWH,2
27,8,False,True,0,0,0,1,HOH,1
45,10,False,True,0,0,0,1,HOH,6
50,10,True,True,0,0,0,1,H,3
70,6,False,True,0,0,0,1,HOH,3
60,7,False,True,0,0,0,1,HWH,7
55,7,True,True,0,0,0,1,H,3
51,8,True,False,0,0,1,0,HWH,1
51,8,False,False,0,0,0,1,H,1
63,6,False,False,0,0,0,1,HOH,0
31,6,False,True,0,0,0,1,HWH,0
62,1,False,False,0,1,0,0,HOH,6
68,11,True,True,0,0,0,1,H,4
68,11,False,True,0,0,0,1,H,2
54,10,False,False,0,0,0,1,HOH,6
25,10,False,True,1,0,0,0,HWH,2
62,5,True,False,0,0,1,0,HOH,7
51,11,False,True,0,0,0,1,HOH,1
56,11,True,True,0,0,0,1,HOH,0
47,11,True,True,0,0,0,1,HWH,0
60,7,True,True,0,0,0,1,HWH,1
61,7,False,False,0,1,0,0,HWH,4
72,7,False,True,0,0,0,1,HOH,5
63,5,True,True,0,0,1,0,HOH,0
51,1,True,True,0,0,0,1,HOH,7
62,5,False,False,1,0,0,0,HOH,1
71,5,True,False,1,0,0,0,HWH,1
48,9,True,True,0,0,0,1,HOH,4
56,5,False,False,0,1,0,0,H,7
46,8,True,True,0,1,0,0,HOH,5
67,6,False,True,0,1,0,0,HOH,0
27,5,False,True,0,0,0,1,HOH,3
34,6,False,True,0,0,0,1,HWH,0
29,7,False,True,0,0,0,1,HWH,2
29,7,True,True,0,0,0,1,HWH,0
92,9,True,True,0,0,0,1,HWH,1
62,10,False,True,0,0,0,1,HWH,1
53,5,False,True,0,0,0,1,HWH,6
60,4,False,False,1,0,0,0,H,3
43,9,True,True,0,0,0,1,HWH,4
43,9,False,True,0,0,0,1,H,7
52,11,True,True,0,0,0,1,HWH,0
56,8,True,True,0,0,1,0,H,0
21,6,True,False,1,0,0,0,HWH,2
54,3,True,True,0,0,0,1,HOH,6
59,7,False,True,0,0,0,1,HOH,7
66,11,True,True,0,0,0,1,HOH,7
64,11,False,True,0,1,0,0,HOH,5
56,7,False,True,0,0,0,1,HWH,0
21,7,False,False,1,0,0,0,HOH,1
64,7,True,False,0,0,0,1,HWH,1
53,9,True,True,0,0,0,1,HWH,1
58,10,True,False,0,0,1,0,HWH,1
19,10,True,False,1,0,0,0,HWH,1
56,10,True,False,0,0,0,1,H,3
52,10,False,True,0,0,0,1,HWH,2
52,4,True,True,0,0,0,1,HWH,1
27,6,False,True,1,0,0,0,HWH,5
30,6,True,True,0,0,0,1,HWH,1
61,7,False,True,1,0,0,0,HOH,5
42,11,False,True,0,0,0,1,HOH,1
47,10,True,True,0,0,0,1,HOH,1
45,10,False,True,0,0,0,1,HOH,0
17,10,True,False,1,0,0,0,H,2
49,9,False,True,1,0,0,0,HOH,4
52,9,True,True,0,0,0,1,HOH,2
85,6,False,False,0,1,0,0,HOH,4
34,11,True,True,0,0,0,1,HWH,4
50,10,False,True,0,0,0,1,HWH,4
17,10,True,False,1,0,0,0,H,6
48,7,True,False,0,0,0,1,HOWOH,1
45,7,False,False,0,1,0,0,HWH,5
51,4,False,False,1,0,0,0,HOH,6
67,7,False,False,0,0,1,0,HWH,1
56,6,True,True,0,0,0,1,HWH,1
34,8,True,True,0,0,0,1,HOH,6
56,8,False,True,0,0,0,1,HWH,0
57,5,False,False,0,1,0,0,HWH,7
59,11,True,True,0,0,1,0,HWH,2
51,11,False,True,0,0,0,1,HOH,3
29,11,False,False,0,0,0,1,HWH,1
73,10,True,True,0,0,0,1,HWH,0
41,11,False,True,0,0,0,1,HOH,2
45,11,True,True,0,0,0,1,HOH,5
36,7,True,True,0,0,0,1,H,3
56,6,True,False,0,1,0,0,HWH,4
26,6,True,True,0,0,0,1,HWH,0
58,8,False,True,0,0,0,1,HWH,4
30,8,True,False,0,0,1,0,HWH,5
41,6,False,True,0,0,0,1,HOH,1
31,8,False,True,0,0,0,1,HWOH,3
54,7,False,True,0,0,0,1,HOH,1
62,2,False,True,1,0,0,0,HOH,5
31,11,True,True,0,0,0,1,HOWOH,0
26,11,True,True,0,0,0,1,HWH,0
43,10,False,True,0,0,0,1,HOH,3
33,10,True,False,0,0,0,1,H,5
43,6,False,False,0,1,0,0,HWH,7
45,5,False,True,0,0,0,1,HWH,6
46,11,True,True,0,0,0,1,HWH,6
47,11,False,True,0,0,0,1,HWH,0
54,8,True,True,0,0,0,1,HWH,6
56,10,False,True,0,0,0,1,HOH,0
62,10,True,True,0,0,0,1,H,4
20,10,True,False,1,0,0,0,HWH,5
46,8,False,False,0,0,0,1,HWH,4
50,8,True,False,1,0,0,0,HWH,2
54,9,False,True,0,1,0,0,HWH,0
53,9,True,False,0,0,1,0,HWH,0
47,9,True,True,0,0,0,1,H,7
18,9,True,False,1,0,0,0,HOH,2
55,3,True,True,0,0,0,1,HWH,5
38,5,False,True,0,0,0,1,HOH,7
53,11,True,True,0,0,0,1,HWH,3
51,11,False,True,0,0,0,1,HWH,4
23,11,False,True,1,0,0,0,H,5
39,10,True,True,0,0,0,1,HWH,1
48,11,False,False,1,0,0,0,HOH,7
43,8,False,True,0,0,0,1,HWH,7
67,11,False,False,1,0,0,0,HOH,5
68,10,True,True,0,0,0,1,HOH,1
30,6,True,False,1,0,0,0,HOH,0
52,10,False,True,0,0,0,1,HWH,7
22,10,True,True,0,0,0,1,HWH,2
71,10,True,True,0,0,0,1,HWH,0
51,7,False,False,0,0,0,1,HOH,0
63,11,False,True,0,0,0,1,HWH,3
38,11,True,False,0,0,0,1,HWH,5
37,11,False,True,0,0,0,1,HWH,1
92,2,False,False,0,0,0,1,HWH,3
65,6,True,True,1,0,0,0,HWH,0
32,6,True,False,1,0,0,0,HWH,2
55,10,False,True,1,0,0,0,HWH,7
54,7,False,False,1,0,0,0,HWH,0
56,7,True,False,1,0,0,0,H,1
49,11,True,True,0,0,0,1,H,6
17,11,False,False,1,0,0,0,HOH,4
36,5,False,False,1,0,0,0,HWH,2
59,6,True,True,0,0,0,1,HWH,3
54,6,False,True,0,1,0,0,HWH,2
49,10,False,True,0,0,0,1,H,6
57,10,True,False,1,0,0,0,H,5
62,8,True,False,0,0,0,1,H,0
60,6,False,True,1,0,0,0,HWH,0
28,9,False,True,0,0,0,1,HWH,0
28,9,True,True,0,0,0,1,HWH,1
48,4,True,False,1,0,0,0,HWH,3
54,2,True,False,0,0,1,0,HWH,3
38,6,True,False,0,0,1,0,HWH,2
39,6,False,False,1,0,0,0,HWH,3
47,10,True,True,0,0,0,1,HWH,1
43,10,False,True,0,0,0,1,HWH,6
73,7,False,False,0,0,0,1,H,4
38,11,True,True,0,0,0,1,HWH,2
53,9,False,True,0,0,0,1,HOH,7
20,5,False,False,0,1,0,0,HOH,2
60,5,True,False,0,0,1,0,HWH,6
42,5,False,False,1,0,0,0,HWH,5
62,2,False,False,1,0,0,0,HOH,2
31,4,False,False,1,0,0,0,HOH,1
43,11,True,True,0,0,0,1,HOH,7
27,6,False,False,0,0,0,1,HWH,6
28,6,True,True,0,0,0,1,HWH,5
35,6,True,True,0,0,0,1,HWH,5
69,11,True,True,0,0,0,1,HWH,3
71,11,False,True,0,0,0,1,HWOWH,4
35,11,False,True,0,0,0,1,HWH,3
53,7,True,False,0,0,0,1,HOH,4
58,1,False,True,0,0,0,1,HWH,6
48,10,True,True,0,0,0,1,HWH,1
61,7,True,True,0,0,0,1,H,0
66,7,False,True,0,0,0,1,H,5
37,11,False,True,0,0,0,1,HOH,2
35,11,True,True,0,0,0,1,HOH,3
38,10,True,True,0,0,0,1,HWOWH,7
47,7,True,False,0,0,0,1,HWOWH,5
49,10,True,True,0,0,0,1,HOH,3
49,10,False,True,0,0,0,1,H,3
41,3,False,False,1,0,0,0,HWH,5
63,8,True,True,0,1,0,0,HWH,2
54,8,False,False,0,1,0,0,HWH,2
56,6,False,False,0,0,0,1,HWH,6
52,9,True,True,0,0,0,1,HWH,0
57,9,False,True,0,0,0,1,HWH,3
55,6,True,True,0,0,1,0,HWH,4
18,6,False,False,1,0,0,0,HOH,0
30,6,False,True,0,0,0,1,HWOH,2
60,10,False,True,0,1,0,0,HWH,7
59,10,True,False,0,0,1,0,HWH,0
23,10,False,True,0,0,0,1,HWH,6
52,1,True,False,1,0,0,0,HWH,0
19,1,False,False,1,0,0,0,HOH,7
58,11,True,True,0,0,0,1,HOH,0
58,11,False,True,0,0,0,1,HOH,6
64,8,True,True,1,0,0,0,H,4
52,8,False,False,0,1,0,0,HWH,0
26,8,True,True,1,0,0,0,HWH,2
25,8,False,True,1,0,0,0,HWH,5
42,7,True,False,0,0,1,0,HWH,3
41,7,False,True,0,0,0,1,H,2
64,10,True,True,0,0,0,1,HWH,3
20,10,True,False,1,0,0,0,HOH,5
59,5,True,False,1,0,0,0,HOH,6
40,8,True,False,0,0,1,0,HWH,5
19,8,True,False,0,0,1,0,HWH,6
50,8,True,True,0,0,0,1,HOH,6
57,11,True,True,1,0,0,0,HWH,4
60,11,False,True,0,0,0,1,HWH,5
72,2,False,True,0,0,0,1,HOH,0
62,7,True,True,1,0,0,0,HWH,0
72,11,True,True,0,0,0,1,HOH,5
70,11,False,True,0,0,0,1,HOH,1
48,11,False,True,0,0,0,1,HOH,7
64,11,True,True,1,0,0,0,H,7
50,8,True,True,0,0,0,1,H,4
58,2,False,False,0,0,1,0,HWH,1
40,5,False,True,0,1,0,0,HOH,6
41,11,True,True,0,0,0,1,HWH,4
41,11,False,True,1,0,0,0,HWH,4
48,8,False,False,0,0,1,0,HOWOH,4
51,8,True,False,0,0,1,0,HWOWH,5
21,8,True,False,0,0,0,1,HWH,2
59,6,True,False,0,0,1,0,H,6
63,5,True,False,0,0,0,1,HWH,3
44,10,True,True,0,0,0,1,HWH,7
40,10,False,True,0,0,0,1,HOH,3
36,3,False,False,0,0,1,0,H,0
57,10,False,True,0,1,0,0,HOH,5
62,10,True,True,0,0,0,1,HOH,1
30,8,False,True,0,0,0,1,HOH,4
32,8,True,True,1,0,0,0,HWH,4
63,11,True,True,0,0,0,1,HWH,3
55,10,False,True,0,0,0,1,H,5
51,8,True,False,0,0,1,0,HOH,6
44,8,True,False,0,0,0,1,HWH,2
22,8,True,False,0,0,0,1,HOH,3
44,11,True,True,0,0,0,1,H,1
35,11,False,True,0,0,0,1,HWH,1
42,7,True,True,0,0,0,1,HWH,6
34,11,False,True,0,0,0,1,HWH,7
35,11,True,True,0,0,0,1,HOH,0
43,9,False,True,0,0,0,1,HOH,1
45,9,True,False,0,0,0,1,HOH,7
36,9,True,True,0,0,0,1,H,2
27,10,True,True,0,0,0,1,HOH,1
68,7,False,True,0,0,0,1,HWH,7
73,6,True,True,0,0,0,1,HOH,4
61,6,False,False,0,0,0,1,HWH,2
29,6,True,True,0,0,0,1,H,4
39,11,False,False,0,0,0,1,HWH,0
42,11,True,True,0,0,0,1,HWH,2
50,7,False,False,0,1,0,0,HOH,0
53,7,False,False,0,0,0,1,HOH,0
52,11,True,True,0,0,0,1,HWH,2
66,7,False,True,0,0,0,1,HOH,3
69,7,True,False,1,0,0,0,HWH,5
46,3,True,False,0,0,0,1,HWH,1
26,6,True,False,0,0,1,0,HOH,4
26,6,False,False,0,0,1,0,HOH,5
68,11,True,True,0,0,0,1,HWH,6
55,4,False,True,0,1,0,0,HWH,1
57,9,False,True,0,0,0,1,HOH,2
37,7,False,False,0,0,0,1,HOH,1
66,5,False,False,0,1,0,0,HOH,0
65,5,True,False,1,0,0,0,HOH,6
58,5,True,False,0,0,1,0,HOH,0
56,8,False,False,0,0,0,1,HWH,6
58,8,True,False,0,0,1,0,HWH,6
62,9,True,True,1,0,0,0,HWH,2
31,9,True,False,0,0,1,0,HWH,6
29,9,True,True,0,0,0,1,HWH,7
24,9,True,True,1,0,0,0,HWH,5
39,6,True,True,0,0,0,1,HOH,4
40,11,True,True,0,0,0,1,HWH,3
46,8,True,True,0,0,0,1,H,6
63,9,False,True,0,0,0,1,HOH,0
63,9,True,False,0,0,1,0,HWH,5
63,5,False,True,0,0,1,0,HOH,6
59,10,True,False,0,0,0,1,HOH,7
68,7,True,True,1,0,0,0,HWH,2
65,8,True,False,0,0,1,0,HWH,6
25,8,True,False,1,0,0,0,HWH,2
47,11,False,True,0,0,0,1,HOWOH,5
57,5,False,True,1,0,0,0,HWH,7
22,5,True,False,1,0,0,0,HWH,3
43,10,True,True,0,0,0,1,HWH,4
50,5,True,True,0,0,0,1,HWOH,6
67,8,True,True,0,0,0,1,HWH,4
22,2,True,False,1,0,0,0,HWH,6
63,11,True,True,0,0,0,1,HOH,4
58,11,False,True,0,0,0,1,HOH,0
60,5,False,False,0,1,0,0,HOH,5
56,7,True,False,0,0,1,0,HWOH,2
52,7,True,False,0,0,1,0,HWOH,2
69,3,False,False,0,0,0,1,HOH,7
54,9,True,True,0,0,0,1,HOH,7
59,10,True,True,0,0,0,1,HWH,1
56,10,False,True,0,0,0,1,HOH,7
43,10,False,True,0,0,0,1,HWH,5
60,10,True,False,0,0,0,1,H,0
60,10,False,False,0,1,0,0,HOH,0
51,7,False,False,1,0,0,0,HOH,7
31,7,False,True,0,0,0,1,HWH,0
45,8,True,True,0,0,0,1,HOH,6
30,7,False,True,1,0,0,0,HOWOH,2
28,7,True,False,0,0,0,1,HWH,5
53,10,True,False,1,0,0,0,H,6
56,10,False,True,0,0,0,1,HWH,5
22,10,False,True,0,0,0,1,HWH,7
84,6,False,True,1,0,0,0,HOH,2
50,7,True,False,0,0,0,1,HWH,5
66,7,True,False,0,0,1,0,HOH,1
50,8,False,True,0,0,0,1,H,6
37,10,False,True,0,0,0,1,HWH,1
37,10,True,False,0,0,0,1,HWH,5
26,7,True,True,1,0,0,0,HOH,0
40,11,True,True,0,0,0,1,HWH,3
41,11,False,True,0,0,0,1,HWH,6
60,11,True,True,1,0,0,0,HOWOH,5
60,11,False,True,0,1,0,0,HWH,5
58,10,True,True,0,0,0,1,HWH,6
56,10,False,True,0,0,0,1,HWH,3
31,10,True,False,1,0,0,0,HOH,4
26,8,False,True,0,0,0,1,HOH,2
29,8,True,False,0,0,1,0,HOH,3
49,9,False,True,0,0,0,1,HOH,3
47,10,False,True,0,0,0,1,HWH,1
46,10,True,False,0,0,0,1,HWH,5
18,10,False,False,1,0,0,0,HOH,6
73,8,False,False,0,1,0,0,HWH,0
48,8,False,False,0,1,0,0,H,1
57,3,False,False,1,0,0,0,HWH,3
50,6,False,False,1,0,0,0,HOH,2
44,8,False,True,0,0,0,1,HWH,1
60,8,True,False,0,0,0,1,HWH,5
43,2,True,False,1,0,0,0,HWH,7
39,2,False,False,0,1,0,0,HWH,6
60,8,True,True,0,0,0,1,HWH,5
47,7,True,True,0,0,0,1,HWOH,5
42,9,True,True,0,0,0,1,HOH,5
39,9,False,True,0,0,0,1,HWH,2
51,8,False,True,0,0,0,1,HOH,0
80,10,True,True,0,0,1,0,HWH,1
48,8,True,True,1,0,0,0,HOH,7
66,10,True,True,0,0,0,1,HWOH,3
56,9,True,True,0,0,0,1,HOH,1
74,11,True,True,0,0,0,1,HOH,7
60,7,True,True,1,0,0,0,H,3
43,8,False,True,0,0,0,1,HWH,1
51,6,True,False,0,0,1,0,HOH,0
19,6,True,False,1,0,0,0,HOH,0
63,8,True,True,0,0,0,1,HWOWH,5
55,6,False,False,1,0,0,0,HWH,1
33,11,False,True,0,0,0,1,HWH,2
35,11,True,True,0,0,0,1,HWH,2
51,7,True,False,0,0,0,1,HWOH,5
49,5,False,True,1,0,0,0,HWH,3
48,5,True,False,1,0,0,0,HWH,6
45,9,True,True,0,0,0,1,HWH,0
43,9,False,True,0,0,0,1,HWH,4
28,9,True,True,0,0,0,1,HWH,6
58,9,True,False,1,0,0,0,HOH,5
52,6,False,False,0,1,0,0,HWH,2
72,5,False,True,0,0,0,1,H,2
51,7,False,False,0,1,0,0,HWH,7
37,9,False,True,0,0,0,1,HOH,4
39,9,True,False,0,0,1,0,HWH,3
65,8,True,True,0,0,0,1,HOH,5
55,8,False,True,0,0,0,1,HOH,3
22,8,True,True,0,0,0,1,H,0
30,8,False,False,0,0,0,1,H,4
56,9,True,True,0,0,0,1,HWH,4
55,9,False,True,0,0,0,1,HWH,4
26,9,True,True,0,0,0,1,HWH,2
24,9,True,True,0,1,0,0,HWH,4
61,9,False,True,0,0,0,1,HOH,5
48,8,True,True,0,0,0,1,HOH,5
41,7,False,True,0,0,0,1,HOWOH,7
59,5,False,False,0,0,0,1,HWH,1
29,5,False,False,0,0,1,0,H,0
50,8,False,False,0,0,0,1,HOH,1
37,11,True,True,0,0,0,1,HOH,3
39,11,True,True,1,0,0,0,HWH,7
20,2,False,False,0,1,0,0,HWH,1
42,9,True,True,0,0,0,1,HWH,6
72,8,True,True,0,1,0,0,HWH,2
29,10,True,True,0,0,0,1,HWH,7
58,7,False,False,0,1,0,0,HOH,4
47,10,False,True,1,0,0,0,HWH,6
47,10,True,False,1,0,0,0,HWH,4
17,10,True,False,1,0,0,0,HOH,6
42,7,False,True,0,0,0,1,HOH,2
44,3,False,False,1,0,0,0,H,4
55,10,True,True,0,0,0,1,HWH,0
57,10,False,True,0,0,0,1,HWH,6
22,10,False,True,1,0,0,0,HWH,3
40,5,False,False,1,0,0,0,HWH,2
30,5,False,False,1,0,0,0,HWH,7
25,5,False,False,1,0,0,0,HWH,3
66,7,False,True,0,0,0,1,HOH,7
52,7,True,False,1,0,0,0,HWH,2
22,7,False,False,0,1,0,0,HWH,7
50,11,False,True,0,0,0,1,HOH,0
60,11,True,True,0,0,0,1,HOH,0
43,8,False,False,0,1,0,0,HWH,7
45,8,True,False,0,0,0,1,HWH,1
48,10,True,True,0,0,0,1,HOH,6
55,10,False,True,0,0,0,1,HOH,7
23,10,True,True,0,0,0,1,HOH,2
56,6,False,False,0,1,0,0,HWH,0
54,7,True,False,0,0,0,1,HWOWH,0
61,10,False,True,0,0,0,1,HOH,0
65,10,False,True,0,0,0,1,HWH,4
42,10,False,True,0,0,0,1,HWH,2
41,10,True,True,0,0,0,1,HWH,0
72,11,True,True,1,0,0,0,H,4
76,4,False,False,1,0,0,0,HOH,5
71,4,False,False,1,0,0,0,H,5
63,6,False,False,0,0,0,1,HOH,5
63,8,False,True,1,0,0,0,HWH,5
62,8,True,True,0,0,0,1,HWH,4
57,10,False,False,0,0,0,1,HOH,1
25,10,False,True,1,0,0,0,HOH,3
23,10,True,True,1,0,0,0,HWH,6
51,11,True,False,0,0,0,1,HOH,0
42,8,True,True,0,0,0,1,HOH,1
32,10,True,True,1,0,0,0,HWH,3
29,10,False,True,0,0,0,1,HWH,6
69,11,True,True,1,0,0,0,HWH,3
65,10,False,True,0,0,0,1,HWH,1
51,11,True,True,0,0,0,1,HWH,2
42,7,True,False,1,0,0,0,HWH,5
58,11,True,True,0,0,0,1,HOH,0
59,11,False,True,0,1,0,0,HOH,3
63,11,True,True,0,0,0,1,H,1
62,11,False,True,0,0,0,1,HWH,7
