HOUSEID,PERSONID,WTTRDFIN,TOUR,TOURTYPE,STOPS,TOUR_FLG,BEGNTIME,DIST_M,TIME_M,MODE_D,MODE_T,TOT_CMIN,TOT_MILS,TOT_DWEL,TOT_DWEL2,VMT,PMT_POV,PMT_WALK,PMT_TRAN,PMT_OTHR,ENDTTIME,uniquePersonId
30076379,2,429703.363462007,1,HO,0,0,1330,25.116999999999997,35,3,3,35,25.116999999999997,0,110,25.116999999999997,25.116999999999997,0.0,0.0,0.0,1405,30076379_2
30076379,2,429703.363462007,2,OH,0,0,1555,23.908,35,3,3,35,23.908,0,0,23.908,23.908,0.0,0.0,0.0,1630,30076379_2
30078499,1,299789.18127555196,1,HW,1,1,735,49.078,105,15,15,107,49.175,503,503,0.0,0.0,0.09699999999999999,49.078,0.0,931,30078499_1
30078499,1,299789.18127555196,2,WH,1,1,1745,48.636,100,15,15,103,48.96,5,5,0.324,0.324,0.0,48.636,0.0,1933,30078499_1
30079346,2,272369.53738129,1,HW,0,0,630,35.946,50,3,3,50,35.946,0,580,35.946,35.946,0.0,0.0,0.0,720,30079346_2
30079346,2,272369.53738129,2,WH,0,0,1700,36.522,45,3,3,45,36.522,0,0,36.522,36.522,0.0,0.0,0.0,1745,30079346_2
30080408,1,2230686.82342287,1,HW,0,0,745,12.132,70,16,16,70,12.132,0,500,0.0,0.0,0.0,12.132,0.0,855,30080408_1
30080408,1,2230686.82342287,2,WH,0,0,1715,11.427,60,16,16,60,11.427,0,0,0.0,0.0,0.0,11.427,0.0,1815,30080408_1
30080408,2,2229396.79969156,1,HW,0,0,830,11.672,20,3,3,20,11.672,0,535,11.672,11.672,0.0,0.0,0.0,850,30080408_2
30080408,2,2229396.79969156,2,WH,0,0,1745,11.956,45,3,3,45,11.956,0,0,11.956,11.956,0.0,0.0,0.0,1830,30080408_2
30083175,1,3334471.28509057,1,HO,0,0,930,3.645,10,3,3,10,3.645,0,65,3.645,3.645,0.0,0.0,0.0,940,30083175_1
30083175,1,3334471.28509057,2,OO,1,1,1045,3.645,10,3,3,20,6.765,5,85,6.765,6.765,0.0,0.0,0.0,1110,30083175_1
30083175,1,3334471.28509057,3,OH,0,0,1230,3.147,10,3,3,10,3.147,0,0,3.147,3.147,0.0,0.0,0.0,1240,30083175_1
30088713,3,4620340.19154016,1,HW,0,0,725,2.17,20,1,1,20,2.17,0,585,0.0,0.0,2.17,0.0,0.0,745,30088713_3
30088713,3,4620340.19154016,2,WH,0,0,1730,2.17,30,1,1,30,2.17,0,0,0.0,0.0,2.17,0.0,0.0,1800,30088713_3
30088713,6,2599899.89982158,1,HW,0,0,630,8.201,30,8,8,30,8.201,0,540,8.201,8.201,0.0,0.0,0.0,700,30088713_6
30088713,6,2599899.89982158,2,WH,0,0,1600,7.888,30,8,8,30,7.888,0,0,7.888,7.888,0.0,0.0,0.0,1630,30088713_6
30089177,1,6250611.91654078,1,HO,0,0,1030,0.888,15,11,11,15,0.888,0,105,0.0,0.0,0.0,0.888,0.0,1045,30089177_1
30089177,1,6250611.91654078,2,OH,0,0,1230,0.71,7,1,1,7,0.71,0,83,0.0,0.0,0.71,0.0,0.0,1237,30089177_1
30089177,1,6250611.91654078,3,HO,0,0,1400,11.751,30,3,3,30,11.751,0,210,0.0,11.751,0.0,0.0,0.0,1430,30089177_1
30089177,1,6250611.91654078,4,OH,1,1,1800,13.149000000000001,20,3,3,35,17.08,10,10,0.0,17.08,0.0,0.0,0.0,1845,30089177_1
30089968,1,1483367.99867988,1,HH,1,0,945,4.381,15,4,4,30,8.762,285,285,8.762,8.762,0.0,0.0,0.0,1025,30089968_1
30089968,1,1483367.99867988,2,HO,0,0,1500,26.101,30,4,4,30,26.101,0,150,26.101,26.101,0.0,0.0,0.0,1530,30089968_1
30089968,1,1483367.99867988,3,OH,0,0,1800,24.386999999999997,30,4,4,30,24.386999999999997,0,0,24.386999999999997,24.386999999999997,0.0,0.0,0.0,1830,30089968_1
30091495,1,1528444.57344098,1,HW,0,0,900,6.3,30,16,16,30,6.3,0,135,0.0,0.0,0.0,6.3,0.0,930,30091495_1
30091495,1,1528444.57344098,2,WW,1,0,1145,0.122,3,1,1,5,0.244,3,335,0.0,0.0,0.244,0.0,0.0,1153,30091495_1
30091495,1,1528444.57344098,3,WH,0,0,1725,6.2010000000000005,45,16,16,45,6.2010000000000005,0,0,0.0,0.0,0.0,6.2010000000000005,0.0,1810,30091495_1
30091789,2,662625.5115681071,1,HW,0,0,815,3.216,15,4,4,15,3.216,0,360,3.216,3.216,0.0,0.0,0.0,830,30091789_2
30091789,2,662625.5115681071,2,WH,0,0,1430,3.2460000000000004,10,4,4,10,3.2460000000000004,0,0,3.2460000000000004,3.2460000000000004,0.0,0.0,0.0,1440,30091789_2
30095691,1,1844197.29299038,1,HO,0,0,800,0.191,5,1,1,5,0.191,0,235,0.0,0.0,0.191,0.0,0.0,805,30095691_1
30095691,1,1844197.29299038,2,OW,0,0,1200,0.191,5,1,1,5,0.191,0,285,0.0,0.0,0.191,0.0,0.0,1205,30095691_1
30095691,1,1844197.29299038,3,WO,0,0,1650,0.191,10,1,1,10,0.191,0,120,0.0,0.0,0.191,0.0,0.0,1700,30095691_1
30095691,1,1844197.29299038,4,OH,0,0,1900,0.191,5,1,1,5,0.191,0,0,0.0,0.0,0.191,0.0,0.0,1905,30095691_1
30097388,1,1022768.25827638,1,HO,0,0,1050,2.061,10,3,3,10,2.061,0,50,2.061,2.061,0.0,0.0,0.0,1100,30097388_1
30097388,1,1022768.25827638,2,OW,1,1,1150,2.228,15,3,3,18,3.595,7,37,3.595,3.595,0.0,0.0,0.0,1215,30097388_1
30097388,1,1022768.25827638,3,WH,1,1,1245,3.775,15,3,3,20,5.0280000000000005,10,405,5.0280000000000005,5.0280000000000005,0.0,0.0,0.0,1315,30097388_1
30097388,1,1022768.25827638,4,HO,0,0,1950,4.691,13,3,3,13,4.691,0,32,4.691,4.691,0.0,0.0,0.0,2003,30097388_1
30097388,1,1022768.25827638,5,OH,0,0,2035,4.706,14,3,3,14,4.706,0,0,4.706,4.706,0.0,0.0,0.0,2049,30097388_1
30097518,1,534133.203486175,1,HO,0,0,1025,4.444,10,3,3,10,4.444,0,225,4.444,4.444,0.0,0.0,0.0,1035,30097518_1
30097518,1,534133.203486175,2,OO,1,1,1420,3.535,15,3,3,25,7.059,5,190,7.059,7.059,0.0,0.0,0.0,1450,30097518_1
30097518,1,534133.203486175,3,OH,0,0,1755,4.444,15,3,3,15,4.444,0,45,4.444,4.444,0.0,0.0,0.0,1810,30097518_1
30097518,1,534133.203486175,4,HO,0,0,1855,2.138,5,3,3,5,2.138,0,65,2.138,2.138,0.0,0.0,0.0,1900,30097518_1
30097518,1,534133.203486175,5,OH,0,0,2005,2.138,5,3,3,5,2.138,0,0,2.138,2.138,0.0,0.0,0.0,2010,30097518_1
30097518,2,533824.3100543671,1,HW,0,0,630,20.500999999999998,30,3,3,30,20.500999999999998,0,650,20.500999999999998,20.500999999999998,0.0,0.0,0.0,700,30097518_2
30097518,2,533824.3100543671,2,WO,0,0,1750,22.116,30,3,3,30,22.116,0,75,22.116,22.116,0.0,0.0,0.0,1820,30097518_2
30097518,2,533824.3100543671,3,OH,0,0,1935,0.9540000000000001,5,3,3,5,0.9540000000000001,0,0,0.9540000000000001,0.9540000000000001,0.0,0.0,0.0,1940,30097518_2
30099717,1,2198990.60611454,1,HW,0,0,830,6.3420000000000005,15,4,4,15,6.3420000000000005,0,495,6.3420000000000005,6.3420000000000005,0.0,0.0,0.0,845,30099717_1
30099717,1,2198990.60611454,2,WH,1,1,1700,5.792999999999999,15,4,4,30,8.737,30,31,8.737,8.737,0.0,0.0,0.0,1800,30099717_1
30099717,1,2198990.60611454,3,HH,1,0,1801,1.281,4,4,4,8,2.536,1,2,2.536,2.536,0.0,0.0,0.0,1810,30099717_1
30099717,1,2198990.60611454,4,HH,1,0,1811,0.063,1,1,1,2,0.126,13,47,0.0,0.0,0.126,0.0,0.0,1826,30099717_1
30099717,1,2198990.60611454,5,HO,0,0,1900,1.952,10,4,4,10,1.952,0,50,1.952,1.952,0.0,0.0,0.0,1910,30099717_1
30099717,1,2198990.60611454,6,OH,1,1,2000,1.5190000000000001,9,4,4,14,2.267,1,16,2.267,2.267,0.0,0.0,0.0,2015,30099717_1
30099717,1,2198990.60611454,7,HH,0,0,2030,1.0,1,1,1,1,1.0,0,43,0.0,0.0,1.0,0.0,0.0,2031,30099717_1
30099717,1,2198990.60611454,8,HH,0,0,2114,1.0,1,1,1,1,1.0,0,0,0.0,0.0,1.0,0.0,0.0,2115,30099717_1
30100630,1,6161700.23067231,1,HW,0,0,745,2.2840000000000003,15,4,4,15,2.2840000000000003,0,560,0.0,2.2840000000000003,0.0,0.0,0.0,800,30100630_1
30100630,1,6161700.23067231,2,WH,0,0,1720,3.892,20,4,4,20,3.892,0,0,3.892,3.892,0.0,0.0,0.0,1740,30100630_1
30100630,2,6165265.65228047,1,HW,0,0,745,2.2840000000000003,15,4,4,15,2.2840000000000003,0,560,2.2840000000000003,2.2840000000000003,0.0,0.0,0.0,800,30100630_2
30100630,2,6165265.65228047,2,WH,0,0,1720,3.892,20,4,4,20,3.892,0,0,0.0,3.892,0.0,0.0,0.0,1740,30100630_2
30100971,1,4790044.47573998,1,HH,1,0,1000,1.7,10,3,3,20,3.4,10,10,3.4,3.4,0.0,0.0,0.0,1030,30100971_1
30102808,1,861107.134748389,1,HO,1,1,725,2.546,18,3,3,19,2.8939999999999997,259,259,2.8939999999999997,2.8939999999999997,0.0,0.0,0.0,745,30102808_1
30102808,1,861107.134748389,2,OH,2,1,1203,2.612,12,3,3,23,4.828,19,19,4.828,4.828,0.0,0.0,0.0,1231,30102808_1
30102808,1,861107.134748389,3,HO,0,0,1245,2.945,10,3,3,10,2.945,0,35,2.945,2.945,0.0,0.0,0.0,1255,30102808_1
30102808,1,861107.134748389,4,OO,0,0,1330,2.924,13,3,3,13,2.924,0,102,2.924,2.924,0.0,0.0,0.0,1343,30102808_1
30102808,1,861107.134748389,5,OH,0,0,1525,0.6579999999999999,5,3,3,5,0.6579999999999999,0,225,0.6579999999999999,0.6579999999999999,0.0,0.0,0.0,1530,30102808_1
30102808,1,861107.134748389,6,HO,0,0,1915,22.721999999999998,60,3,3,60,22.721999999999998,0,90,22.721999999999998,22.721999999999998,0.0,0.0,0.0,2015,30102808_1
30102808,1,861107.134748389,7,OH,0,0,2145,22.445999999999998,30,3,3,30,22.445999999999998,0,0,22.445999999999998,22.445999999999998,0.0,0.0,0.0,2215,30102808_1
30105266,2,3394196.59533664,1,HW,0,0,745,0.597,15,1,1,15,0.597,0,240,0.0,0.0,0.597,0.0,0.0,800,30105266_2
30105266,2,3394196.59533664,2,WO,0,0,1200,0.166,5,1,1,5,0.166,0,45,0.0,0.0,0.166,0.0,0.0,1205,30105266_2
30105266,2,3394196.59533664,3,OW,0,0,1250,0.16699999999999998,10,1,1,10,0.16699999999999998,0,240,0.0,0.0,0.16699999999999998,0.0,0.0,1300,30105266_2
30105266,2,3394196.59533664,4,WH,0,0,1700,0.596,15,1,1,15,0.596,0,0,0.0,0.0,0.596,0.0,0.0,1715,30105266_2
30105721,1,782005.8104518041,1,HW,0,0,530,34.659,90,11,11,90,34.659,0,570,0.0,0.0,0.0,34.659,0.0,700,30105721_1
30105721,1,782005.8104518041,2,WH,0,0,1630,34.453,71,11,11,71,34.453,0,0,0.0,0.0,0.0,34.453,0.0,1741,30105721_1
30105721,2,669587.9601281079,1,HO,1,1,900,2.8,10,4,4,20,4.04,70,70,4.04,4.04,0.0,0.0,0.0,950,30105721_2
30105721,2,669587.9601281079,2,OO,1,1,1030,4.809,20,4,4,35,8.995,15,75,8.995,8.995,0.0,0.0,0.0,1120,30105721_2
30105721,2,669587.9601281079,3,OH,0,0,1220,3.1010000000000004,10,4,4,10,3.1010000000000004,0,290,3.1010000000000004,3.1010000000000004,0.0,0.0,0.0,1230,30105721_2
30105721,2,669587.9601281079,4,HH,1,0,1720,4.388,10,4,4,19,8.57,1,1,8.57,8.57,0.0,0.0,0.0,1740,30105721_2
30105721,3,1532622.02200501,1,HW,1,1,530,4.388,15,3,3,27,5.662999999999999,303,303,5.662999999999999,5.662999999999999,0.0,0.0,0.0,600,30105721_3
30105721,3,1532622.02200501,2,WH,0,0,1100,2.9130000000000003,10,3,3,10,2.9130000000000003,0,400,2.9130000000000003,2.9130000000000003,0.0,0.0,0.0,1110,30105721_3
30105721,3,1532622.02200501,3,HW,0,0,1750,1.6380000000000001,10,3,3,10,1.6380000000000001,0,270,1.6380000000000001,1.6380000000000001,0.0,0.0,0.0,1800,30105721_3
30105721,3,1532622.02200501,4,WH,0,0,2230,1.4280000000000002,10,3,3,10,1.4280000000000002,0,0,1.4280000000000002,1.4280000000000002,0.0,0.0,0.0,2240,30105721_3
30108419,1,592332.266124432,1,HW,0,0,850,2.995,10,4,4,10,2.995,0,420,2.995,2.995,0.0,0.0,0.0,900,30108419_1
30108419,1,592332.266124432,2,WH,0,0,1600,2.995,10,4,4,10,2.995,0,0,2.995,2.995,0.0,0.0,0.0,1610,30108419_1
30108419,2,681997.601457522,1,HW,0,0,530,22.732,30,4,4,30,22.732,0,630,22.732,22.732,0.0,0.0,0.0,600,30108419_2
30108419,2,681997.601457522,2,WH,0,0,1630,22.680999999999997,60,4,4,60,22.680999999999997,0,0,22.680999999999997,22.680999999999997,0.0,0.0,0.0,1730,30108419_2
30111029,1,1732656.06844001,1,HW,0,0,850,17.664,35,5,5,35,17.664,0,25,17.664,17.664,0.0,0.0,0.0,925,30111029_1
30111029,1,1732656.06844001,2,WO,0,0,950,1.246,10,5,5,10,1.246,0,270,1.246,1.246,0.0,0.0,0.0,1000,30111029_1
30111029,1,1732656.06844001,3,OW,0,0,1430,0.848,10,5,5,10,0.848,0,110,0.848,0.848,0.0,0.0,0.0,1440,30111029_1
30111029,1,1732656.06844001,4,WH,0,0,1630,17.64,40,5,5,40,17.64,0,0,17.64,17.64,0.0,0.0,0.0,1710,30111029_1
30112323,2,2020857.31608051,1,HH,1,0,1345,0.568,15,1,1,30,1.136,155,155,0.0,0.0,1.136,0.0,0.0,1430,30112323_2
30112323,2,2020857.31608051,2,HW,0,0,1650,4.3919999999999995,35,16,16,35,4.3919999999999995,0,310,0.0,0.0,0.0,4.3919999999999995,0.0,1725,30112323_2
30112323,2,2020857.31608051,3,WH,0,0,2235,3.3930000000000002,35,16,16,35,3.3930000000000002,0,0,0.0,0.0,0.0,3.3930000000000002,0.0,2310,30112323_2
30114600,1,307929.304693142,1,HW,0,0,545,5.894,15,3,3,15,5.894,0,180,5.894,5.894,0.0,0.0,0.0,600,30114600_1
30114600,1,307929.304693142,2,WH,0,0,900,5.893,10,3,3,10,5.893,0,145,5.893,5.893,0.0,0.0,0.0,910,30114600_1
30114600,1,307929.304693142,3,HW,0,0,1135,5.894,10,3,3,10,5.894,0,305,5.894,5.894,0.0,0.0,0.0,1145,30114600_1
30114600,1,307929.304693142,4,WH,0,0,1650,5.893,15,3,3,15,5.893,0,0,5.893,5.893,0.0,0.0,0.0,1705,30114600_1
30114600,2,253807.88950823602,1,HW,0,0,830,36.234,45,3,3,45,36.234,0,540,36.234,36.234,0.0,0.0,0.0,915,30114600_2
30114600,2,253807.88950823602,2,WH,1,1,1815,34.086999999999996,45,3,3,55,37.343,30,30,37.343,37.343,0.0,0.0,0.0,1940,30114600_2
30114600,3,313603.49038070696,1,HH,0,0,830,21.709,30,3,3,30,21.709,0,510,21.709,21.709,0.0,0.0,0.0,900,30114600_3
30114600,3,313603.49038070696,2,HO,0,0,1730,20.025,140,3,3,140,20.025,0,40,20.025,20.025,0.0,0.0,0.0,1950,30114600_3
30114600,3,313603.49038070696,3,OH,0,0,2030,1.207,5,3,3,5,1.207,0,0,1.207,1.207,0.0,0.0,0.0,2035,30114600_3
30116574,1,895307.1926581259,1,HO,1,1,1100,33.546,22,3,3,25,33.982,395,395,0.0,33.982,0.0,0.0,0.0,1130,30116574_1
30116574,1,895307.1926581259,2,OH,0,0,1800,32.989000000000004,30,3,3,30,32.989000000000004,0,0,0.0,32.989000000000004,0.0,0.0,0.0,1830,30116574_1
30116574,2,894789.429468237,1,HO,0,0,1900,0.196,5,1,1,5,0.196,0,85,0.0,0.0,0.196,0.0,0.0,1905,30116574_2
30116574,2,894789.429468237,2,OH,0,0,2030,0.196,5,1,1,5,0.196,0,0,0.0,0.0,0.196,0.0,0.0,2035,30116574_2
30117409,1,500325.72316154797,1,HO,0,0,1800,0.83,5,3,3,5,0.83,0,205,0.83,0.83,0.0,0.0,0.0,1805,30117409_1
30117409,1,500325.72316154797,2,OH,0,0,2130,1.349,5,3,3,5,1.349,0,0,1.349,1.349,0.0,0.0,0.0,2135,30117409_1
30118297,1,218168.642993523,1,HW,0,0,700,0.972,8,3,3,8,0.972,0,412,0.972,0.972,0.0,0.0,0.0,708,30118297_1
30118297,1,218168.642993523,2,WH,0,0,1400,1.091,8,3,3,8,1.091,0,57,1.091,1.091,0.0,0.0,0.0,1408,30118297_1
30118297,1,218168.642993523,3,HO,1,1,1505,13.352,30,3,3,35,13.989,13,65,13.989,13.989,0.0,0.0,0.0,1553,30118297_1
30118297,1,218168.642993523,4,OH,0,0,1645,13.567,37,3,3,37,13.567,0,0,13.567,13.567,0.0,0.0,0.0,1722,30118297_1
30121944,1,835482.098040813,1,HW,0,0,715,35.801,45,3,3,45,35.801,0,530,35.801,35.801,0.0,0.0,0.0,800,30121944_1
30121944,1,835482.098040813,2,WH,0,0,1650,35.06,45,3,3,45,35.06,0,0,35.06,35.06,0.0,0.0,0.0,1735,30121944_1
30121944,2,835965.5434883459,1,HW,0,0,750,19.637999999999998,25,3,3,25,19.637999999999998,0,600,19.637999999999998,19.637999999999998,0.0,0.0,0.0,815,30121944_2
30121944,2,835965.5434883459,2,WH,0,0,1815,21.515,25,3,3,25,21.515,0,70,21.515,21.515,0.0,0.0,0.0,1840,30121944_2
30121944,2,835965.5434883459,3,HH,1,0,1950,1.615,7,3,3,12,3.23,3,3,3.23,3.23,0.0,0.0,0.0,2005,30121944_2
30126116,2,420794.786110949,1,HW,0,0,658,0.713,2,3,3,2,0.713,0,510,0.713,0.713,0.0,0.0,0.0,700,30126116_2
30126116,2,420794.786110949,2,WH,0,0,1530,0.637,2,3,3,2,0.637,0,0,0.637,0.637,0.0,0.0,0.0,1532,30126116_2
30126116,3,451573.723806167,1,WH,0,0,600,0.6970000000000001,10,1,1,10,0.6970000000000001,0,0,0.0,0.0,0.6970000000000001,0.0,0.0,610,30126116_3
30137472,1,818746.117607375,1,HW,0,0,800,18.87,75,15,15,75,18.87,0,215,0.0,0.0,0.0,18.87,0.0,915,30137472_1
30137472,1,818746.117607375,2,WO,0,0,1250,0.415,10,1,1,10,0.415,0,60,0.0,0.0,0.415,0.0,0.0,1300,30137472_1
30137472,1,818746.117607375,3,OW,0,0,1400,0.415,10,1,1,10,0.415,0,70,0.0,0.0,0.415,0.0,0.0,1410,30137472_1
30137472,1,818746.117607375,4,WH,0,0,1520,18.87,60,15,15,60,18.87,0,0,0.0,0.0,0.0,18.87,0.0,1620,30137472_1
30138538,1,887702.868294618,1,HO,0,0,525,0.604,5,3,3,5,0.604,0,90,0.604,0.604,0.0,0.0,0.0,530,30138538_1
30138538,1,887702.868294618,2,OW,0,0,700,34.635,45,3,3,45,34.635,0,465,34.635,34.635,0.0,0.0,0.0,745,30138538_1
30138538,1,887702.868294618,3,WH,0,0,1530,34.394,50,3,3,50,34.394,0,0,34.394,34.394,0.0,0.0,0.0,1620,30138538_1
30138538,2,888216.530899054,1,HO,0,0,530,0.604,5,3,3,5,0.604,0,65,0.604,0.604,0.0,0.0,0.0,535,30138538_2
30138538,2,888216.530899054,2,OH,0,0,640,0.604,5,3,3,5,0.604,0,105,0.604,0.604,0.0,0.0,0.0,645,30138538_2
30138538,2,888216.530899054,3,HW,0,0,830,16.645,30,3,3,30,16.645,0,480,16.645,16.645,0.0,0.0,0.0,900,30138538_2
30138538,2,888216.530899054,4,WH,0,0,1700,16.298,30,3,3,30,16.298,0,0,16.298,16.298,0.0,0.0,0.0,1730,30138538_2
30140798,1,1783874.62822454,1,HW,0,0,845,2.29,30,16,16,30,2.29,0,170,0.0,0.0,0.0,2.29,0.0,915,30140798_1
30140798,1,1783874.62822454,2,WW,0,0,1205,0.341,10,1,1,10,0.341,0,60,0.0,0.0,0.341,0.0,0.0,1215,30140798_1
30140798,1,1783874.62822454,3,WW,0,0,1315,0.341,5,1,1,5,0.341,0,280,0.0,0.0,0.341,0.0,0.0,1320,30140798_1
30140798,1,1783874.62822454,4,WO,0,0,1800,0.23399999999999999,5,1,1,5,0.23399999999999999,0,145,0.0,0.0,0.23399999999999999,0.0,0.0,1805,30140798_1
30140798,1,1783874.62822454,5,OH,0,0,2030,2.73,30,16,16,30,2.73,0,0,0.0,0.0,0.0,2.73,0.0,2100,30140798_1
30142192,1,747516.038578897,1,HW,2,1,730,3.0069999999999997,13,4,4,19,5.434,621,621,5.434,5.434,0.0,0.0,0.0,758,30142192_1
30142192,1,747516.038578897,2,WH,0,0,1810,5.024,14,4,4,14,5.024,0,76,5.024,5.024,0.0,0.0,0.0,1824,30142192_1
30142192,1,747516.038578897,3,HH,1,0,1940,3.511,8,3,3,13,7.004,19,24,7.004,7.004,0.0,0.0,0.0,2012,30142192_1
30142192,1,747516.038578897,4,HO,0,0,2017,1.719,3,4,4,3,1.719,0,38,1.719,1.719,0.0,0.0,0.0,2020,30142192_1
30142192,1,747516.038578897,5,OH,0,0,2058,1.719,5,4,4,5,1.719,0,0,1.719,1.719,0.0,0.0,0.0,2103,30142192_1
30144635,1,4302238.23887934,1,HO,2,1,703,11.56,29,3,3,82,32.059,390,390,32.059,32.059,0.0,0.0,0.0,832,30144635_1
30144635,1,4302238.23887934,2,OH,2,1,1455,8.318999999999999,15,3,3,35,10.776,80,80,10.776,10.776,0.0,0.0,0.0,1545,30144635_1
30144635,1,4302238.23887934,3,HO,1,1,1650,2.9530000000000003,13,3,3,15,3.82,13,65,3.82,3.82,0.0,0.0,0.0,1718,30144635_1
30144635,1,4302238.23887934,4,OO,0,0,1810,2.872,15,3,3,15,2.872,0,102,2.872,2.872,0.0,0.0,0.0,1825,30144635_1
30144635,1,4302238.23887934,5,OH,0,0,2007,1.07,15,3,3,15,1.07,0,27,1.07,1.07,0.0,0.0,0.0,2022,30144635_1
30144635,1,4302238.23887934,6,HH,0,0,2049,8.173,20,3,3,20,8.173,0,0,8.173,8.173,0.0,0.0,0.0,2109,30144635_1
30145394,1,853134.628534564,1,HW,0,0,830,3.636,15,4,4,15,3.636,0,525,3.636,3.636,0.0,0.0,0.0,845,30145394_1
30145394,1,853134.628534564,2,WH,0,0,1730,3.6460000000000004,15,4,4,15,3.6460000000000004,0,0,3.6460000000000004,3.6460000000000004,0.0,0.0,0.0,1745,30145394_1
30145394,2,852641.254070138,1,HW,1,1,830,11.174000000000001,29,4,4,44,14.81,466,466,11.174000000000001,14.81,0.0,0.0,0.0,915,30145394_2
30145394,2,852641.254070138,2,WH,1,1,1700,10.823,20,4,4,25,14.469000000000001,5,5,10.823,14.469000000000001,0.0,0.0,0.0,1730,30145394_2
30148330,1,4169773.34345644,1,WW,2,1,510,5.182,13,6,6,23,10.132,237,237,10.132,10.132,0.0,0.0,0.0,538,30148330_1
30148330,1,4169773.34345644,2,WO,0,0,930,4.928999999999999,14,6,6,14,4.928999999999999,0,31,4.928999999999999,4.928999999999999,0.0,0.0,0.0,944,30148330_1
30148330,1,4169773.34345644,3,OW,0,0,1015,5.254,20,6,6,20,5.254,0,265,5.254,5.254,0.0,0.0,0.0,1035,30148330_1
30148330,1,4169773.34345644,4,WH,0,0,1500,4.928999999999999,18,6,6,18,4.928999999999999,0,0,4.928999999999999,4.928999999999999,0.0,0.0,0.0,1518,30148330_1
30148442,1,353473.48641292896,1,HW,0,0,600,18.85,30,3,3,30,18.85,0,510,18.85,18.85,0.0,0.0,0.0,630,30148442_1
30148442,1,353473.48641292896,2,WH,0,0,1500,17.694000000000003,20,3,3,20,17.694000000000003,0,0,17.694000000000003,17.694000000000003,0.0,0.0,0.0,1520,30148442_1
30148442,2,353269.06991614704,1,HW,0,0,830,16.107,30,4,4,30,16.107,0,120,16.107,16.107,0.0,0.0,0.0,900,30148442_2
30148442,2,353269.06991614704,2,WH,0,0,1100,17.576,32,4,4,32,17.576,0,0,17.576,17.576,0.0,0.0,0.0,1132,30148442_2
30149248,2,1430184.29568089,1,HW,0,0,710,3.447,20,5,5,20,3.447,0,510,3.447,3.447,0.0,0.0,0.0,730,30149248_2
30149248,2,1430184.29568089,2,WH,0,0,1600,4.409,20,5,5,20,4.409,0,100,4.409,4.409,0.0,0.0,0.0,1620,30149248_2
30149248,2,1430184.29568089,3,HO,0,0,1800,2.07,20,5,5,20,2.07,0,35,2.07,2.07,0.0,0.0,0.0,1820,30149248_2
30149248,2,1430184.29568089,4,OH,0,0,1855,2.044,10,5,5,10,2.044,0,0,2.044,2.044,0.0,0.0,0.0,1905,30149248_2
30149248,3,1433615.46480495,1,HO,0,0,710,1.516,10,3,3,10,1.516,0,415,0.0,1.516,0.0,0.0,0.0,720,30149248_3
30149248,3,1433615.46480495,2,OH,0,0,1415,1.215,30,1,1,30,1.215,0,165,0.0,0.0,1.215,0.0,0.0,1445,30149248_3
30149248,3,1433615.46480495,3,HO,0,0,1730,1.516,10,3,3,10,1.516,0,200,0.0,1.516,0.0,0.0,0.0,1740,30149248_3
30149248,3,1433615.46480495,4,OH,0,0,2100,1.479,10,5,5,10,1.479,0,0,0.0,1.479,0.0,0.0,0.0,2110,30149248_3
30149356,1,329380.989791304,1,HW,1,1,745,13.434000000000001,31,4,4,46,16.78,514,514,16.78,16.78,0.0,0.0,0.0,851,30149356_1
30149356,1,329380.989791304,2,WH,0,0,1705,15.748,50,4,4,50,15.748,0,70,15.748,15.748,0.0,0.0,0.0,1755,30149356_1
30149356,1,329380.989791304,3,HO,0,0,1905,3.159,10,4,4,10,3.159,0,35,3.159,3.159,0.0,0.0,0.0,1915,30149356_1
30149356,1,329380.989791304,4,OH,0,0,1950,2.964,15,4,4,15,2.964,0,0,2.964,2.964,0.0,0.0,0.0,2005,30149356_1
30149356,2,384681.122133505,1,HW,1,1,705,8.317,18,5,5,28,12.165,507,507,12.165,12.165,0.0,0.0,0.0,738,30149356_2
30149356,2,384681.122133505,2,WH,1,1,1600,9.096,22,5,5,37,12.333,8,8,12.333,12.333,0.0,0.0,0.0,1645,30149356_2
30150865,1,765985.880441793,1,OO,0,0,930,1.837,10,5,5,10,1.837,0,50,1.837,1.837,0.0,0.0,0.0,940,30150865_1
30150865,1,765985.880441793,2,OO,0,0,1030,3.736,10,5,5,10,3.736,0,50,3.736,3.736,0.0,0.0,0.0,1040,30150865_1
30150865,1,765985.880441793,3,OH,1,1,1130,134.532,150,5,5,155,135.165,10,10,135.165,135.165,0.0,0.0,0.0,1415,30150865_1
30150865,2,881938.3361126741,1,OO,0,0,930,1.837,10,5,5,10,1.837,0,50,0.0,1.837,0.0,0.0,0.0,940,30150865_2
30150865,2,881938.3361126741,2,OO,0,0,1030,3.736,10,5,5,10,3.736,0,50,0.0,3.736,0.0,0.0,0.0,1040,30150865_2
30150865,2,881938.3361126741,3,OH,1,1,1130,134.507,150,5,5,155,135.14,10,130,0.0,135.14,0.0,0.0,0.0,1415,30150865_2
30150865,2,881938.3361126741,4,HO,0,0,1615,4.919,11,3,3,11,4.919,0,49,4.919,4.919,0.0,0.0,0.0,1626,30150865_2
30150865,2,881938.3361126741,5,OH,0,0,1715,4.875,15,3,3,15,4.875,0,0,4.875,4.875,0.0,0.0,0.0,1730,30150865_2
