,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,weight,distance,net_type,activity,minutes
24606,5788,5793,42.3266848,-83.0691006,42.3262135,-83.06883979999999,0.7038689027800218,56.63821899999999,walk,walking,0.7038689027800218
24607,5788,5205,42.3266848,-83.0691006,42.326845,-83.069189,0.23915638709036005,19.244197,walk,walking,0.23915638709036005
24608,5205,5788,42.326845,-83.069189,42.3266848,-83.0691006,0.23915638709036005,19.244197,walk,walking,0.23915638709036005
24609,5205,5790,42.326845,-83.069189,42.3269878,-83.06927040000001,0.2141989014130016,17.235943,walk,walking,0.2141989014130016
24610,5790,5205,42.3269878,-83.06927040000001,42.326845,-83.069189,0.2141989014130016,17.235943,walk,walking,0.2141989014130016
24611,5790,6126,42.3269878,-83.06927040000001,42.3274149,-83.0695193,0.6428260404886474,51.726283,walk,walking,0.6428260404886474
24612,6126,5790,42.3274149,-83.0695193,42.3269878,-83.06927040000001,0.6428260404886474,51.726283,walk,walking,0.6428260404886474
24613,5341,6283,42.323572799999994,-83.0675325,42.3234006,-83.0674395,0.25629927796488,20.623634,walk,walking,0.25629927796488
24614,6283,5341,42.3234006,-83.0674395,42.323572799999994,-83.0675325,0.25629927796488,20.623634,walk,walking,0.25629927796488
24615,6283,5010,42.3234006,-83.0674395,42.323291999999995,-83.067382,0.16120555010128376,12.971727,walk,walking,0.16120555010128376
24616,5010,6283,42.323291999999995,-83.067382,42.3234006,-83.0674395,0.16120555010128376,12.971727,walk,walking,0.16120555010128376
24617,5342,5841,42.3239794,-83.0677558,42.3239396,-83.0677338,0.05943092199286664,4.782228,walk,walking,0.05943092199286664
24618,5841,5342,42.3239396,-83.0677338,42.3239794,-83.0677558,0.05943092199286664,4.782228,walk,walking,0.05943092199286664
24619,5339,5045,42.3263126,-83.0750997,42.3260406,-83.07602890000001,1.0213060260728,82.181432,walk,walking,1.0213060260728
24620,5045,5339,42.3260406,-83.07602890000001,42.3263126,-83.0750997,1.0213060260728,82.181432,walk,walking,1.0213060260728
24621,5343,5008,42.323587700000004,-83.0666948,42.3234135,-83.0670972,0.4765521518137871,38.346722,walk,walking,0.4765521518137871
24622,5008,5343,42.3234135,-83.0670972,42.323587700000004,-83.0666948,0.4765521518137871,38.346722,walk,walking,0.4765521518137871
24623,5840,5011,42.3230917,-83.0678473,42.322465,-83.069303,1.7215405569985216,138.527204,walk,walking,1.7215405569985216
24624,5011,5840,42.322465,-83.069303,42.3230917,-83.0678473,1.7215405569985216,138.527204,walk,walking,1.7215405569985216
24625,5011,4938,42.322465,-83.069303,42.3217016,-83.0710448,2.0693787763928078,166.516702,walk,walking,2.0693787763928078
24626,4938,5011,42.3217016,-83.0710448,42.322465,-83.069303,2.0693787763928078,166.516702,walk,walking,2.0693787763928078
24627,4943,4817,42.332033100000004,-83.07686629999999,42.331824,-83.0767238,0.3236381125181752,26.042188,walk,walking,0.3236381125181752
24628,4817,4943,42.331824,-83.0767238,42.332033100000004,-83.07686629999999,0.3236381125181752,26.042188,walk,walking,0.3236381125181752
24629,5288,6468,42.332738,-83.0644589,42.3326876,-83.0644301,0.0756266046950924,6.085446,walk,walking,0.0756266046950924
24630,6468,5288,42.3326876,-83.0644301,42.332738,-83.0644589,0.0756266046950924,6.085446,walk,walking,0.0756266046950924
24631,6468,5625,42.3326876,-83.0644301,42.3323612,-83.0642438,0.4896873252389178,39.40367,walk,walking,0.4896873252389178
24632,5625,6468,42.3323612,-83.0642438,42.3326876,-83.0644301,0.4896873252389178,39.40367,walk,walking,0.4896873252389178
24633,5625,6508,42.3323612,-83.0642438,42.3320352,-83.0640577,0.4890988479749463,39.356317,walk,walking,0.4890988479749463
24634,6508,5625,42.3320352,-83.0640577,42.3323612,-83.0642438,0.4890988479749463,39.356317,walk,walking,0.4890988479749463
24635,6508,5023,42.3320352,-83.0640577,42.3319896,-83.06403159999999,0.06844123678029504,5.507261,walk,walking,0.06844123678029504
24636,5023,6508,42.3319896,-83.06403159999999,42.3320352,-83.0640577,0.06844123678029504,5.507261,walk,walking,0.06844123678029504
24637,5023,6497,42.3319896,-83.06403159999999,42.3319415,-83.0640042,0.07214147414468043,5.805008,walk,walking,0.07214147414468043
24638,6497,5023,42.3319415,-83.0640042,42.3319896,-83.06403159999999,0.07214147414468043,5.805008,walk,walking,0.07214147414468043
24639,6497,5627,42.3319415,-83.0640042,42.331759000000005,-83.0639,0.2738128176768116,22.032896,walk,walking,0.2738128176768116
24640,5627,6497,42.331759000000005,-83.0639,42.3319415,-83.0640042,0.2738128176768116,22.032896,walk,walking,0.2738128176768116
24641,5627,5510,42.331759000000005,-83.0639,42.331591100000004,-83.0638042,0.2518824735605901,20.268227,walk,walking,0.2518824735605901
24642,5510,5627,42.331591100000004,-83.0638042,42.331759000000005,-83.0639,0.2518824735605901,20.268227,walk,walking,0.2518824735605901
24643,5510,5274,42.331591100000004,-83.0638042,42.331446,-83.06371,0.222468651745436,17.901385,walk,walking,0.222468651745436
24644,5274,5510,42.331446,-83.06371,42.331591100000004,-83.0638042,0.222468651745436,17.901385,walk,walking,0.222468651745436
24645,5274,5058,42.331446,-83.06371,42.33128,-83.0636,0.2555077733729355,20.559944,walk,walking,0.2555077733729355
24646,5058,5274,42.33128,-83.0636,42.331446,-83.06371,0.2555077733729355,20.559944,walk,walking,0.2555077733729355
24647,5058,6181,42.33128,-83.0636,42.331227,-83.06355409999999,0.08698788323163534,6.999654,walk,walking,0.08698788323163534
24648,6181,5058,42.331227,-83.06355409999999,42.33128,-83.0636,0.08698788323163534,6.999654,walk,walking,0.08698788323163534
24649,6181,5618,42.331227,-83.06355409999999,42.3309261,-83.0633327,0.4734713485031131,38.098819,walk,walking,0.4734713485031131
24650,5618,6181,42.3309261,-83.0633327,42.331227,-83.06355409999999,0.4734713485031131,38.098819,walk,walking,0.4734713485031131
24651,5618,5884,42.3309261,-83.0633327,42.330637,-83.0631064,0.4616973169125232,37.151398,walk,walking,0.4616973169125232
24652,5884,5618,42.330637,-83.0631064,42.3309261,-83.0633327,0.4616973169125232,37.151398,walk,walking,0.4616973169125232
24653,5884,5036,42.330637,-83.0631064,42.33057,-83.06305400000001,0.10697667366746616,8.608092,walk,walking,0.10697667366746616
24654,5036,5884,42.33057,-83.06305400000001,42.330637,-83.0631064,0.10697667366746616,8.608092,walk,walking,0.10697667366746616
24655,5036,5886,42.33057,-83.06305400000001,42.330504499999996,-83.0630027,0.10461913579479787,8.418388,walk,walking,0.10461913579479787
24656,5886,5036,42.330504499999996,-83.0630027,42.33057,-83.06305400000001,0.10461913579479787,8.418388,walk,walking,0.10461913579479787
24657,5886,5612,42.330504499999996,-83.0630027,42.3301636,-83.0627355,0.5446041234294805,43.82266,walk,walking,0.5446041234294805
24658,5612,5886,42.3301636,-83.0627355,42.330504499999996,-83.0630027,0.5446041234294805,43.82266,walk,walking,0.5446041234294805
24659,5612,6357,42.3301636,-83.0627355,42.3298134,-83.0624609,0.5595187592429195,45.022796,walk,walking,0.5595187592429195
24660,6357,5612,42.3298134,-83.0624609,42.3301636,-83.0627355,0.5595187592429195,45.022796,walk,walking,0.5595187592429195
24661,6357,5203,42.3298134,-83.0624609,42.329765,-83.062423,0.07730290678166206,6.220333,walk,walking,0.07730290678166206
24662,5203,6357,42.329765,-83.062423,42.3298134,-83.0624609,0.07730290678166206,6.220333,walk,walking,0.07730290678166206
24663,5203,6513,42.329765,-83.062423,42.329699100000006,-83.0623714,0.10525156896616003,8.469278,walk,walking,0.10525156896616003
24664,6513,5203,42.329699100000006,-83.0623714,42.329765,-83.062423,0.10525156896616003,8.469278,walk,walking,0.10525156896616003
24665,6513,5609,42.329699100000006,-83.0623714,42.3293537,-83.0620905,0.5570794238631986,44.82651,walk,walking,0.5570794238631986
24666,5609,6513,42.3293537,-83.0620905,42.329699100000006,-83.0623714,0.5570794238631986,44.82651,walk,walking,0.5570794238631986
24667,5609,6512,42.3293537,-83.0620905,42.3290157,-83.0618241,0.5407299886910163,43.51092,walk,walking,0.5407299886910163
24668,6512,5609,42.3290157,-83.0618241,42.3293537,-83.0620905,0.5407299886910163,43.51092,walk,walking,0.5407299886910163
24669,6512,4899,42.3290157,-83.0618241,42.328959999999995,-83.0617796,0.0894183578361316,7.195227,walk,walking,0.0894183578361316
24670,4899,6512,42.328959999999995,-83.0617796,42.3290157,-83.0618241,0.0894183578361316,7.195227,walk,walking,0.0894183578361316
24679,4815,6139,42.3292647,-83.0766839,42.329617,-83.0777712,1.2131241129904184,97.616458,walk,walking,1.2131241129904184
24680,6139,4815,42.329617,-83.0777712,42.3292647,-83.0766839,1.2131241129904184,97.616458,walk,walking,1.2131241129904184
24681,6139,4882,42.329617,-83.0777712,42.3296429,-83.0780462,0.2832884412243529,22.795371,walk,walking,0.2832884412243529
24682,4882,6139,42.3296429,-83.0780462,42.329617,-83.0777712,0.2832884412243529,22.795371,walk,walking,0.2832884412243529
24683,5044,5339,42.3266024,-83.0741583,42.3263126,-83.0750997,1.04211217020642,83.85564000000001,walk,walking,1.04211217020642
24684,5339,5044,42.3263126,-83.0750997,42.3266024,-83.0741583,1.04211217020642,83.85564000000001,walk,walking,1.04211217020642
24715,4815,5355,42.3292647,-83.0766839,42.3297911,-83.0770285,0.8083537350715201,65.0458,walk,walking,0.8083537350715201
24716,5355,4815,42.3297911,-83.0770285,42.3292647,-83.0766839,0.8083537350715201,65.0458,walk,walking,0.8083537350715201
24717,5355,5072,42.3297911,-83.0770285,42.3298699,-83.077114,0.1396338623286565,11.235918,walk,walking,0.1396338623286565
24718,5072,5355,42.3298699,-83.077114,42.3297911,-83.0770285,0.1396338623286565,11.235918,walk,walking,0.1396338623286565
24719,5258,5514,42.331352,-83.07904,42.3315031,-83.0791273,0.22711284128897566,18.275089,walk,walking,0.22711284128897566
24720,5514,5258,42.3315031,-83.0791273,42.331352,-83.07904,0.22711284128897566,18.275089,walk,walking,0.22711284128897566
24721,5514,4958,42.3315031,-83.0791273,42.331818,-83.079309,0.4732189966073049,38.078513,walk,walking,0.4732189966073049
24722,4958,5514,42.331818,-83.079309,42.3315031,-83.0791273,0.4732189966073049,38.078513,walk,walking,0.4732189966073049
24723,5300,6137,42.329904299999995,-83.0775859,42.3297466,-83.0779009,0.3887548933103012,31.281940000000002,walk,walking,0.3887548933103012
24724,6137,5300,42.3297466,-83.0779009,42.329904299999995,-83.0775859,0.3887548933103012,31.281940000000002,walk,walking,0.3887548933103012
24725,6137,4882,42.3297466,-83.0779009,42.3296429,-83.0780462,0.206379472330272,16.606737,walk,walking,0.206379472330272
24726,4882,6137,42.3296429,-83.0780462,42.3297466,-83.0779009,0.206379472330272,16.606737,walk,walking,0.206379472330272
24727,4882,6138,42.3296429,-83.0780462,42.32957570000001,-83.0781296,0.12606120521456002,10.143767,walk,walking,0.12606120521456002
24728,6138,4882,42.32957570000001,-83.0781296,42.3296429,-83.0780462,0.12606120521456002,10.143767,walk,walking,0.12606120521456002
24729,6138,6586,42.32957570000001,-83.0781296,42.3294215,-83.0783096,0.28153871773522066,22.654576000000002,walk,walking,0.28153871773522066
24730,6586,6138,42.3294215,-83.0783096,42.32957570000001,-83.0781296,0.28153871773522066,22.654576000000002,walk,walking,0.28153871773522066
24731,6586,5763,42.3294215,-83.0783096,42.3291221,-83.0786628,0.5491276796699268,44.186657000000004,walk,walking,0.5491276796699268
24732,5763,6586,42.3291221,-83.0786628,42.3294215,-83.0783096,0.5491276796699268,44.186657000000004,walk,walking,0.5491276796699268
24733,5763,4883,42.3291221,-83.0786628,42.3289126,-83.0788171,0.32972831098462724,26.532248,walk,walking,0.32972831098462724
24734,4883,5763,42.3289126,-83.0788171,42.3291221,-83.0786628,0.32972831098462724,26.532248,walk,walking,0.32972831098462724
24735,5212,5340,42.3234652,-83.0672656,42.3238868,-83.06750550000001,0.6322335740117067,50.873939,walk,walking,0.6322335740117067
24736,5340,5212,42.3238868,-83.06750550000001,42.3234652,-83.0672656,0.6322335740117067,50.873939,walk,walking,0.6322335740117067
24741,4907,6421,42.3234525,-83.07574790000001,42.3234277,-83.07582940000002,0.09006991686032785,7.247656,walk,walking,0.09006991686032785
24742,6421,4907,42.3234277,-83.07582940000002,42.3234525,-83.07574790000001,0.09006991686032785,7.247656,walk,walking,0.09006991686032785
24743,6421,5577,42.3234277,-83.07582940000002,42.323305100000006,-83.0762233,0.4367745908260529,35.145941,walk,walking,0.4367745908260529
24744,5577,6421,42.323305100000006,-83.0762233,42.3234277,-83.07582940000002,0.4367745908260529,35.145941,walk,walking,0.4367745908260529
24745,5577,6419,42.323305100000006,-83.0762233,42.3231804,-83.0766255,0.4457199597350467,35.865747999999996,walk,walking,0.4457199597350467
24746,6419,5577,42.3231804,-83.0766255,42.323305100000006,-83.0762233,0.4457199597350467,35.865747999999996,walk,walking,0.4457199597350467
24747,6419,4886,42.3231804,-83.0766255,42.3231492,-83.0767262,0.11158484844718952,8.978898,walk,walking,0.11158484844718952
24748,4886,6419,42.3231492,-83.0767262,42.3231804,-83.0766255,0.11158484844718952,8.978898,walk,walking,0.11158484844718952
24749,5360,6632,42.3232871,-83.07680440000001,42.323266700000005,-83.0768702,0.07291933339132814,5.8676,walk,walking,0.07291933339132814
24750,6632,5360,42.323266700000005,-83.0768702,42.3232871,-83.07680440000001,0.07291933339132814,5.8676,walk,walking,0.07291933339132814
24751,6632,5567,42.323266700000005,-83.0768702,42.3231382,-83.07728449999999,0.4591553928939814,36.946857,walk,walking,0.4591553928939814
24752,5567,6632,42.3231382,-83.07728449999999,42.323266700000005,-83.0768702,0.4591553928939814,36.946857,walk,walking,0.4591553928939814
24753,5567,4908,42.3231382,-83.07728449999999,42.322826899999995,-83.0782885,1.112649558203984,89.531572,walk,walking,1.112649558203984
24754,4908,5567,42.322826899999995,-83.0782885,42.3231382,-83.07728449999999,1.112649558203984,89.531572,walk,walking,1.112649558203984
24755,4908,5347,42.322826899999995,-83.0782885,42.3226656,-83.0788111,0.5787625610498713,46.571287,walk,walking,0.5787625610498713
24756,5347,4908,42.3226656,-83.0788111,42.322826899999995,-83.0782885,0.5787625610498713,46.571287,walk,walking,0.5787625610498713
24757,5363,6089,42.3343547,-83.08485290000002,42.3344186,-83.0846488,0.2264832912871115,18.224431,walk,walking,0.2264832912871115
24758,6089,5363,42.3344186,-83.0846488,42.3343547,-83.08485290000002,0.2264832912871115,18.224431,walk,walking,0.2264832912871115
24759,6089,5386,42.3344186,-83.0846488,42.3344741,-83.0844714,0.19683304957311692,15.838565,walk,walking,0.19683304957311692
24760,5386,6089,42.3344741,-83.0844714,42.3344186,-83.0846488,0.19683304957311692,15.838565,walk,walking,0.19683304957311692
24761,5386,6088,42.3344741,-83.0844714,42.3346516,-83.08390390000001,0.6296415176407719,50.665364000000004,walk,walking,0.6296415176407719
24762,6088,5386,42.3346516,-83.08390390000001,42.3344741,-83.0844714,0.6296415176407719,50.665364000000004,walk,walking,0.6296415176407719
24763,6088,4891,42.3346516,-83.08390390000001,42.334675399999995,-83.08382309999999,0.08887429629537574,7.151447999999999,walk,walking,0.08887429629537574
24764,4891,6088,42.334675399999995,-83.08382309999999,42.3346516,-83.08390390000001,0.08887429629537574,7.151447999999999,walk,walking,0.08887429629537574
24765,5364,6074,42.3358697,-83.08571090000001,42.335939200000006,-83.08547390000001,0.2605208222004052,20.963329,walk,walking,0.2605208222004052
24766,6074,5364,42.335939200000006,-83.08547390000001,42.3358697,-83.08571090000001,0.2605208222004052,20.963329,walk,walking,0.2605208222004052
24767,6074,5636,42.335939200000006,-83.08547390000001,42.3359887,-83.08531550000001,0.17571807076192728,14.139505999999999,walk,walking,0.17571807076192728
24768,5636,6074,42.3359887,-83.08531550000001,42.335939200000006,-83.08547390000001,0.17571807076192728,14.139505999999999,walk,walking,0.17571807076192728
24769,5636,4892,42.3359887,-83.08531550000001,42.3361822,-83.08469699999999,0.6862380603228653,55.21951800000001,walk,walking,0.6862380603228653
24770,4892,5636,42.3361822,-83.08469699999999,42.3359887,-83.08531550000001,0.6862380603228653,55.21951800000001,walk,walking,0.6862380603228653
24771,5193,6061,42.33527539999999,-83.0875391,42.3353,-83.0874587,0.08891099456920229,7.154400999999999,walk,walking,0.08891099456920229
24772,6061,5193,42.3353,-83.0874587,42.33527539999999,-83.0875391,0.08891099456920229,7.154400999999999,walk,walking,0.08891099456920229
24773,6061,5374,42.3353,-83.0874587,42.335535799999995,-83.08668990000001,0.8504839250873029,68.43589,walk,walking,0.8504839250873029
24774,5374,6061,42.335535799999995,-83.08668990000001,42.3353,-83.0874587,0.8504839250873029,68.43589,walk,walking,0.8504839250873029
24775,5374,6073,42.335535799999995,-83.08668990000001,42.335566299999996,-83.0865906,0.10987335180881604,8.841178999999999,walk,walking,0.10987335180881604
24776,6073,5374,42.335566299999996,-83.0865906,42.335535799999995,-83.08668990000001,0.10987335180881604,8.841178999999999,walk,walking,0.10987335180881604
24777,6073,5368,42.335566299999996,-83.0865906,42.3356386,-83.08635490000002,0.2607464053587185,20.981481,walk,walking,0.2607464053587185
24778,5368,6073,42.3356386,-83.08635490000002,42.335566299999996,-83.0865906,0.2607464053587185,20.981481,walk,walking,0.2607464053587185
24837,5435,6449,42.324268700000005,-83.08259840000001,42.3244328,-83.0815401,1.1050771123566183,88.92224,walk,walking,1.1050771123566183
