,aNode_bNode,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,type,name,speed,ref,osmid,oneway,distance,activity,minutes
4324,62673016_4608468644,62673016,4608468644,42.3375976,-83.0801735,42.3376292,-83.080072,residential,Ash Street,[],[],181976192,[],9.052465701295962,driving,0.018112176273101164
4325,4608468649_62673016,4608468649,62673016,42.3376292,-83.080072,42.3376653,-83.0799564,residential,Ash Street,[],[],181976192,[],10.314760146985527,driving,0.020637775404132707
4326,3755299256_4608468649,3755299256,4608468649,42.3376653,-83.0799564,42.3378396,-83.0793994,residential,Ash Street,[],[],181976192,[],49.71544509340674,driving,0.09947067845819677
4327,1923277343_3755299256,1923277343,3755299256,42.3378396,-83.0793994,42.3380344,-83.07877690000001,residential,Ash Street,[],[],181976192,[],55.56170151654321,driving,0.11116787018115888
4328,3746882373_62838031,3746882373,62838031,42.340937100000005,-83.070079,42.3408426,-83.0701486,residential,Ash Street,[],[],182002718,[],11.964091432157502,driving,0.023937757967502006
4329,62892994_3746882373,62892994,3746882373,42.3408426,-83.0701486,42.3406929,-83.07027190000001,residential,Ash Street,[],[],182002718,[],19.488040773507365,driving,0.03899167821830205
4330,4664571394_62892994,4664571394,62892994,42.3406929,-83.07027190000001,42.3402304,-83.07177659999999,residential,Ash Street,[],[],182002718,[],133.93851220273908,driving,0.2679842180927152
4331,62887375_4664571394,62887375,4664571394,42.3402304,-83.07177659999999,42.3401875,-83.07191879999999,residential,Ash Street,[],[],182002718,[],12.62352669751446,driving,0.025257156257531933
4332,4664571392_62887375,4664571392,62887375,42.3401875,-83.07191879999999,42.340154299999995,-83.0720237,residential,Ash Street,[],[],182002718,[],9.37891343329616,driving,0.018765332999792238
4333,3759778714_4664571392,3759778714,4664571392,42.340154299999995,-83.0720237,42.340010799999995,-83.0725448,residential,Ash Street,[],[],182002718,[],45.70545029035451,driving,0.09144747957253804
4334,3361582692_3759778714,3361582692,3759778714,42.340010799999995,-83.0725448,42.3397023,-83.0735277,residential,Ash Street,[],[],182002718,[],87.76710838095663,driving,0.17560445854533138
4335,62597290_3361582692,62597290,3361582692,42.3397023,-83.0735277,42.3395429,-83.07403559999999,residential,Ash Street,[],[],182002718,[],45.35201412289725,driving,0.09074032437554472
4336,3759778698_62597290,3759778698,62597290,42.3395429,-83.07403559999999,42.33939960000001,-83.0744937,residential,Ash Street,[],[],182002718,[],40.88486939335081,driving,0.08180245977060986
4337,62892997_3759778698,62892997,3759778698,42.33939960000001,-83.0744937,42.3392414,-83.07499920000001,residential,Ash Street,[],[],182002718,[],45.11850159835103,driving,0.09027311244167874
4338,3759778689_62892997,3759778689,62892997,42.3392414,-83.07499920000001,42.3390973,-83.0754599,residential,Ash Street,[],[],182002718,[],41.116506627538435,driving,0.08226591962292604
4339,625011846_3759778689,625011846,3759778689,42.3390973,-83.0754599,42.338857399999995,-83.0762266,residential,Ash Street,[],[],182002718,[],68.43034682940872,driving,0.13691545984275455
4340,62870606_62870608,62870606,62870608,42.3241804,-83.06786579999999,42.324241,-83.06770999999999,residential,Howard Street,[],[],188307580,[],14.472925847716427,driving,0.028957434669300574
4341,5864606848_62870606,5864606848,62870606,42.324241,-83.06770999999999,42.3242812,-83.0676164,residential,Howard Street,[],[],188307580,[],8.899114279387831,driving,0.017805350699055283
4342,5831029344_5864606848,5831029344,5864606848,42.3242812,-83.0676164,42.3243499,-83.0674566,residential,Howard Street,[],[],188307580,[],15.196932698582893,driving,0.0304060278082891
4343,5864606867_5831029344,5864606867,5831029344,42.3243499,-83.0674566,42.324585600000006,-83.06690809999999,residential,Howard Street,[],[],188307580,[],52.15611661244286,driving,0.10435397481481164
4344,5831029339_5864606867,5831029339,5864606867,42.324585600000006,-83.06690809999999,42.32470479999999,-83.0666307,residential,Howard Street,[],[],188307580,[],26.37733019492593,driving,0.05277577069813111
4345,5831029330_5831029339,5831029330,5831029339,42.32470479999999,-83.0666307,42.3249194,-83.0661314,residential,Howard Street,[],[],188307580,[],47.479913862870404,driving,0.0949978268564834
4346,5864607288_5831029330,5864607288,5831029330,42.3249194,-83.0661314,42.3249321,-83.0661019,residential,Howard Street,[],[],188307580,[],2.8064043287198457,driving,0.005615054679311416
4347,5831029321_5864607288,5831029321,5864607288,42.3249321,-83.0661019,42.3249838,-83.0659816,residential,Howard Street,[],[],188307580,[],11.43937537267074,driving,0.02288790590770456
4348,5864607293_5831029321,5864607293,5831029321,42.3249838,-83.0659816,42.324994200000006,-83.0659574,residential,Howard Street,[],[],188307580,[],2.301177590814305,driving,0.004604196860372759
4349,5864607294_5864607293,5864607294,5864607293,42.324994200000006,-83.0659574,42.325116799999996,-83.06567199999999,residential,Howard Street,[],[],188307580,[],27.13579693609653,driving,0.054293311196671724
4350,5831029314_5864607294,5831029314,5864607294,42.325116799999996,-83.06567199999999,42.3253023,-83.0652403,residential,Howard Street,[],[],188307580,[],41.04889894812664,driving,0.08213065015631581
4351,5864607319_5831029314,5864607319,5831029314,42.3253023,-83.0652403,42.3253516,-83.06512559999999,residential,Howard Street,[],[],188307580,[],10.907192929196125,driving,0.02182311510443402
4352,5831029298_5864607319,5831029298,5864607319,42.3253516,-83.06512559999999,42.3253706,-83.06508149999999,residential,Howard Street,[],[],188307580,[],4.196130785123232,driving,0.008395619818173734
4353,5864607324_5831029298,5864607324,5831029298,42.3253706,-83.06508149999999,42.3254417,-83.06491609999999,residential,Howard Street,[],[],188307580,[],15.728867544035404,driving,0.03147032321735775
4354,62760438_5864607324,62760438,5864607324,42.3254417,-83.06491609999999,42.325681,-83.06435909999999,residential,Howard Street,[],[],188307580,[],52.96074306900189,driving,0.10596387168667845
4355,5831006063_62760438,5831006063,62760438,42.325681,-83.06435909999999,42.3258842,-83.0638902,residential,Howard Street,[],[],188307580,[],44.68196360933454,driving,0.08939968709350647
4356,5864607342_5831006063,5864607342,5831006063,42.3258842,-83.0638902,42.3259804,-83.06366820000001,residential,Howard Street,[],[],188307580,[],21.1543048134085,driving,0.042325539842754105
4357,5864607363_5864607342,5864607363,5864607342,42.3259804,-83.06366820000001,42.326016100000004,-83.0635856,residential,Howard Street,[],[],188307580,[],7.8656771049568945,driving,0.015737649269621637
4358,5831006067_5864607363,5831006067,5864607363,42.326016100000004,-83.0635856,42.3260529,-83.06350079999999,residential,Howard Street,[],[],188307580,[],8.083553914504948,driving,0.016173577259913863
4359,5831142342_5831006067,5831142342,5831006067,42.3260529,-83.06350079999999,42.32622070000001,-83.0631134,residential,Howard Street,[],[],188307580,[],36.911002812150265,driving,0.07385154624279765
4360,62870605_5831142342,62870605,5831142342,42.32622070000001,-83.0631134,42.326275,-83.062988,residential,Howard Street,[],[],188307580,[],11.9470304392878,driving,0.023903622327506605
4361,5908387467_62672970,5908387467,62672970,42.3217016,-83.0710448,42.3218343,-83.07111979999999,residential,14th Street,[],[],219724652,[],15.992112173036244,driving,0.03199702315533462
4362,62672972_5908387467,62672972,5908387467,42.3218343,-83.07111979999999,42.3226448,-83.0715944,residential,14th Street,[],[],219724652,[],98.20750186934,driving,0.19649360117915168
4363,62672974_62672972,62672974,62672972,42.3226448,-83.0715944,42.323638,-83.072133,residential,14th Street,[],[],219724652,[],118.9850408248536,driving,0.23806530777281631
4364,62672976_62672974,62672976,62672974,42.323638,-83.072133,42.324152000000005,-83.07242600000001,residential,14th Street,[],[],219724652,[],62.0228921150195,driving,0.1240954223989986
4365,3752341533_62672976,3752341533,62672976,42.324152000000005,-83.07242600000001,42.32476629999999,-83.0727527,residential,14th Street,[],[],219724652,[],73.397731776417,driving,0.14685420523492798
4366,62672978_3752341533,62672978,3752341533,42.32476629999999,-83.0727527,42.3248752,-83.0728106,residential,14th Street,[],[],219724652,[],13.011095993709214,driving,0.026032605029430198
4367,3752341525_62672978,3752341525,62672978,42.3248752,-83.0728106,42.3249395,-83.0728577,residential,14th Street,[],[],219724652,[],8.13101849938143,driving,0.01626854441652947
4368,3752341526_3752341525,3752341526,3752341525,42.3249395,-83.0728577,42.3249732,-83.0729248,residential,14th Street,[],[],219724652,[],6.668729381850957,driving,0.013342795882054736
4369,3752341527_3752341526,3752341527,3752341526,42.3249732,-83.0729248,42.324959299999996,-83.0729945,residential,14th Street,[],[],219724652,[],5.934873097703693,driving,0.011874495993804907
4370,3752341528_3752341527,3752341528,3752341527,42.324959299999996,-83.0729945,42.3249276,-83.0730428,residential,14th Street,[],[],219724652,[],5.309596781612637,driving,0.010623442940401434
4371,3752341529_3752341528,3752341529,3752341528,42.3249276,-83.0730428,42.3248741,-83.0730535,residential,14th Street,[],[],219724652,[],6.013613148954921,driving,0.012032039113555264
4372,3752341530_3752341529,3752341530,3752341529,42.3248741,-83.0730535,42.3248265,-83.0730186,residential,14th Street,[],[],219724652,[],6.020516283384567,driving,0.012045850907131986
4373,3752341531_3752341530,3752341531,3752341530,42.3248265,-83.0730186,42.3247987,-83.0729382,residential,14th Street,[],[],219724652,[],7.296877231161213,driving,0.014599594300042443
4374,3752341532_3752341531,3752341532,3752341531,42.3247987,-83.0729382,42.3247789,-83.072847,residential,14th Street,[],[],219724652,[],7.814201171860051,driving,0.015634656206202583
4375,3752341533_3752341532,3752341533,3752341532,42.3247789,-83.072847,42.32476629999999,-83.0727527,residential,14th Street,[],[],219724652,[],7.878068925809864,driving,0.01576244282875123
4376,5908352779_62672970,5908352779,62672970,42.3217016,-83.0710448,42.321668599999995,-83.0711511,residential,West Lafayette Boulevard,[],[],219724653,[],9.4785340157831,driving,0.01896465389312345
4377,62724200_5908352779,62724200,5908352779,42.321668599999995,-83.0711511,42.3216528,-83.0712022,residential,West Lafayette Boulevard,[],[],219724653,[],4.5537417372888855,driving,0.00911112792574807
4378,62724202_62724200,62724202,62724200,42.3216528,-83.0712022,42.3213361,-83.0722238,residential,West Lafayette Boulevard,[],[],219724653,[],91.07476880441428,driving,0.18222242657946033
4379,5908387465_62724202,5908387465,62724202,42.3213361,-83.0722238,42.3210626,-83.07310600000001,residential,West Lafayette Boulevard,[],[],219724653,[],78.64831680720972,driving,0.1573595774453976
4380,62724206_5908387465,62724206,5908387465,42.3210626,-83.07310600000001,42.3210332,-83.07320059999999,residential,West Lafayette Boulevard,[],[],219724653,[],8.436729310718935,driving,0.016880210705720156
4381,5908351550_62724206,5908351550,62724206,42.3210332,-83.07320059999999,42.32100560000001,-83.0732896,residential,West Lafayette Boulevard,[],[],219724653,[],7.934740079194496,driving,0.015875830490585226
4382,62658700_5908351550,62658700,5908351550,42.32100560000001,-83.0732896,42.3207224,-83.0742032,residential,West Lafayette Boulevard,[],[],219724653,[],81.44651328322517,driving,0.1629582098503905
4383,5908323423_62658700,5908323423,62658700,42.3207224,-83.0742032,42.32045120000001,-83.0750792,residential,West Lafayette Boulevard,[],[],219724653,[],78.07999443110512,driving,0.15622247785335158
4384,6925700063_62933136,6925700063,62933136,42.3333967,-83.0831178,42.3334619,-83.08315490000001,residential,18th Street,[],[],220246076,[],7.865193170852293,driving,0.01573668101411023
4385,4692210718_6925700063,4692210718,6925700063,42.3334619,-83.08315490000001,42.3339766,-83.08343149999999,residential,18th Street,[],[],220246076,[],61.582822359805405,driving,0.12321493069188756
4386,4692211088_4692210718,4692211088,4692210718,42.3339766,-83.08343149999999,42.3346179,-83.0837963,residential,18th Street,[],[],220246076,[],77.35745775593615,driving,0.15477682624236924
4387,62629069_4692211088,62629069,4692211088,42.3346179,-83.0837963,42.334675399999995,-83.08382309999999,residential,18th Street,[],[],220246076,[],6.762565872610973,driving,0.01353054396280707
4388,4692211204_62629069,4692211204,62629069,42.334675399999995,-83.08382309999999,42.334729100000004,-83.08384740000001,residential,18th Street,[],[],220246076,[],6.296386513912156,driving,0.012597812152685387
4389,4692211201_4692211204,4692211201,4692211204,42.334729100000004,-83.08384740000001,42.3361302,-83.08466750000001,residential,18th Street,[],[],220246076,[],169.7533987879005,driving,0.339642654637656
4390,62629072_4692211201,62629072,4692211201,42.3361302,-83.08466750000001,42.3361822,-83.08469699999999,residential,18th Street,[],[],220246076,[],6.269981211906117,driving,0.012544980415978626
4391,6925700062_62629072,6925700062,62629072,42.3361822,-83.08469699999999,42.3362357,-83.0847268,residential,18th Street,[],[],220246076,[],6.433467111562905,driving,0.012872083056348349
4392,4034010222_6925700062,4034010222,6925700062,42.3362357,-83.0847268,42.337608,-83.0854902,residential,18th Street,[],[],220246076,[],164.99039243279316,driving,0.33011282999758534
4393,62629073_4034010222,62629073,4034010222,42.337608,-83.0854902,42.33769229999999,-83.0855394,residential,18th Street,[],[],220246076,[],10.208837333848953,driving,0.020425845005700185
4394,62629074_62629073,62629074,62629073,42.33769229999999,-83.0855394,42.3378257,-83.085617,residential,18th Street,[],[],220246076,[],16.146574580082355,driving,0.03230607158880023
4395,62972466_62972461,62972466,62972461,42.3367973,-83.0884648,42.3369452,-83.08855159999999,residential,Lawton Street,[],[],220246078,[],17.926615594115372,driving,0.03586757821951855
4396,4411061910_62712189,4411061910,62712189,42.3256451,-83.0822613,42.3257336,-83.082321,residential,21st Street,[],[],220270506,[],10.99672809518842,driving,0.022002257093214125
4397,62712192_4411061910,62712192,4411061910,42.3257336,-83.082321,42.326643,-83.082934,residential,21st Street,[],[],220270506,[],112.9821087169706,driving,0.22605463928965705
4398,5909009817_62712189,5909009817,62712189,42.3256451,-83.0822613,42.3256217,-83.0823194,tertiary,West Vernor Highway,25 mph,[],220270507,[],5.439123354538054,driving,0.010882599748975699
4399,5728879995_5909009817,5728879995,5909009817,42.3256217,-83.0823194,42.3255585,-83.0824743,tertiary,West Vernor Highway,25 mph,[],220270507,[],14.544701706731043,driving,0.029101043830994485
4400,4519288151_5728879995,4519288151,5728879995,42.3255585,-83.0824743,42.325235799999994,-83.0832687,tertiary,West Vernor Highway,25 mph,[],220270507,[],74.51611667991118,driving,0.1490918701078655
4401,62805770_4519288151,62805770,4519288151,42.325235799999994,-83.0832687,42.3252088,-83.08333470000001,tertiary,West Vernor Highway,25 mph,[],220270507,[],6.201107651895218,driving,0.01240717817506046
4402,5802626475_4411119288,5802626475,4411119288,42.325261600000005,-83.0628189,42.3250811,-83.0632263,residential,West Lafayette Boulevard,[],[],220270508,[],39.045863202719005,driving,0.07812297559567628
4403,5802626485_5802626475,5802626485,5802626475,42.3250811,-83.0632263,42.324978,-83.06345909999999,residential,West Lafayette Boulevard,[],[],220270508,[],22.309509610689265,driving,0.04463687397096692
4404,62724181_5802626485,62724181,5802626485,42.324978,-83.06345909999999,42.324870000000004,-83.06370290000001,residential,West Lafayette Boulevard,[],[],220270508,[],23.365306959131498,driving,0.04674931364372048
4405,5802617713_62724181,5802617713,62724181,42.324870000000004,-83.06370290000001,42.324723299999995,-83.0640479,residential,West Lafayette Boulevard,[],[],220270508,[],32.719043489437354,driving,0.06546427268794988
4406,5802617722_5802617713,5802617722,5802617713,42.324723299999995,-83.0640479,42.3246724,-83.0641676,residential,West Lafayette Boulevard,[],[],220270508,[],11.352180872521592,driving,0.02271344712389274
4407,5802617730_5802617722,5802617730,5802617722,42.3246724,-83.0641676,42.324338299999994,-83.0649531,residential,West Lafayette Boulevard,[],[],220270508,[],74.50044300775521,driving,0.14906051021959826
4408,62724183_5802617730,62724183,5802617730,42.324338299999994,-83.0649531,42.324185899999996,-83.0653,residential,West Lafayette Boulevard,[],[],220270508,[],33.173997684898985,driving,0.06637454518787311
4409,5802617755_62724183,5802617755,62724183,42.324185899999996,-83.0653,42.3238852,-83.0660073,residential,West Lafayette Boulevard,[],[],220270508,[],67.07627215292473,driving,0.13420622679656807
4410,633088924_5802617755,633088924,5802617755,42.3238852,-83.0660073,42.323587700000004,-83.0666948,residential,West Lafayette Boulevard,[],[],220270508,[],65.48992891704461,driving,0.13103227074238616
4411,5831142340_62870605,5831142340,62870605,42.326275,-83.062988,42.326334499999994,-83.0630353,tertiary,Trumbull Street,30 mph,[],220270509,[],7.674179032585854,driving,0.015354499865117754
4412,5864607366_5831142340,5864607366,5831142340,42.326334499999994,-83.0630353,42.326448799999994,-83.0631262,tertiary,Trumbull Street,30 mph,[],220270509,[],14.743669583250925,driving,0.029499138822030663
4413,5831142325_5864607366,5831142325,5864607366,42.326448799999994,-83.0631262,42.3269579,-83.0635308,tertiary,Trumbull Street,30 mph,[],220270509,[],65.65777957327826,driving,0.13136810638911217
4414,4664507564_5831142325,4664507564,5831142325,42.3269579,-83.0635308,42.3270895,-83.06363540000001,tertiary,Trumbull Street,30 mph,[],220270509,[],16.972742502283843,driving,0.033959068632020493
4415,5864637713_4664507564,5864637713,4664507564,42.3270895,-83.06363540000001,42.3272224,-83.0637386,tertiary,Trumbull Street,30 mph,[],220270509,[],17.03992591795204,driving,0.03409348923159672
4416,5728880021_5864637713,5728880021,5864637713,42.3272224,-83.0637386,42.3272474,-83.06375799999999,tertiary,Trumbull Street,30 mph,[],220270509,[],3.2048669389940447,driving,0.006412298797507092
4417,5728880019_5728880021,5728880019,5728880021,42.3272474,-83.06375799999999,42.327507700000005,-83.06396020000001,tertiary,Trumbull Street,30 mph,[],220270509,[],33.377535354845044,driving,0.06678178342305931
4418,5864637714_5728880019,5864637714,5728880019,42.327507700000005,-83.06396020000001,42.3276951,-83.0641058,tertiary,Trumbull Street,30 mph,[],220270509,[],24.03091656728777,driving,0.04808106556079986
4419,62649122_5864637714,62649122,5864637714,42.3276951,-83.0641058,42.327884999999995,-83.06425329999999,tertiary,Trumbull Street,30 mph,[],220270509,[],24.34974699897896,driving,0.04871898159059416
4420,6303689668_62649122,6303689668,62649122,42.327884999999995,-83.06425329999999,42.327946600000004,-83.0643027,tertiary,Trumbull Street,30 mph,[],220270509,[],7.9629739721344235,driving,0.015932320872617894
4421,3751807520_6303689668,3751807520,6303689668,42.327946600000004,-83.0643027,42.3282958,-83.0645829,tertiary,Trumbull Street,30 mph,[],220270509,[],45.147415106636494,driving,0.09033096259831232
4422,5872587322_3751807520,5872587322,3751807520,42.3282958,-83.0645829,42.3283395,-83.06461709999999,tertiary,Trumbull Street,30 mph,[],220270509,[],5.613935389547096,driving,0.011232363724584025
4423,6303689669_5872587322,6303689669,5872587322,42.3283395,-83.06461709999999,42.32863270000001,-83.0648469,tertiary,Trumbull Street,30 mph,[],220270509,[],37.67998185323896,driving,0.07539011975437966
4424,62887326_6303689669,62887326,6303689669,42.32863270000001,-83.0648469,42.328694,-83.06489499999999,tertiary,Trumbull Street,30 mph,[],220270509,[],7.880110436843783,driving,0.015766527484681436
4425,6303689670_62887326,6303689670,62887326,42.328694,-83.06489499999999,42.3287435,-83.0649338,tertiary,Trumbull Street,30 mph,[],220270509,[],6.361531569265847,driving,0.01272815440029181
4426,3751816086_6303689670,3751816086,6303689670,42.3287435,-83.0649338,42.32909779999999,-83.06521090000001,tertiary,Trumbull Street,30 mph,[],220270509,[],45.507823894471095,driving,0.09105206861638875
4427,5728880017_3751816086,5728880017,3751816086,42.32909779999999,-83.06521090000001,42.3292875,-83.0653594,tertiary,Trumbull Street,30 mph,[],220270509,[],24.37140118972341,driving,0.04876230730236777
4428,6303689672_5728880017,6303689672,5728880017,42.3292875,-83.0653594,42.329438700000004,-83.0654777,tertiary,Trumbull Street,30 mph,[],220270509,[],19.422625745974692,driving,0.03886079581027349
4429,62759490_6303689672,62759490,6303689672,42.329438700000004,-83.0654777,42.329503,-83.065528,tertiary,Trumbull Street,30 mph,[],220270509,[],8.259388628874266,driving,0.016525387412713616
4430,1217710816_62712187,1217710816,62712187,42.324386,-83.0813929,42.3243547,-83.08149370000001,residential,Bagley Street,[],[],220270510,[],8.988105128508652,driving,0.017983403618464688
4431,1217711056_1217710816,1217711056,1217710816,42.3243547,-83.08149370000001,42.3242528,-83.08183659999999,residential,Bagley Street,[],[],220270510,[],30.38223200910457,driving,0.060788779530021146
4432,62712167_1217711056,62712167,1217711056,42.3242528,-83.08183659999999,42.324214399999995,-83.0818788,residential,Bagley Street,[],[],220270510,[],5.501650369104593,driving,0.011007703819737081
4433,6303689673_62759490,6303689673,62759490,42.329503,-83.065528,42.329451,-83.0656485,residential,Bagley Street,[],[],220270511,[],11.46975839045439,driving,0.022948696259412545
4434,5728880015_6303689673,5728880015,6303689673,42.329451,-83.0656485,42.3293773,-83.0658191,residential,Bagley Street,[],[],220270511,[],16.243015729048473,driving,0.03249903107052515
4435,2679494018_5728880015,2679494018,5728880015,42.3293773,-83.0658191,42.3290114,-83.0666667,residential,Bagley Street,[],[],220270511,[],80.68616419159609,driving,0.16143690314444997
4436,5917192427_2679494018,5917192427,2679494018,42.3290114,-83.0666667,42.328948600000004,-83.0668122,residential,Bagley Street,[],[],220270511,[],13.85010924078022,driving,0.027711303002761544
4437,62759492_5917192427,62759492,5917192427,42.328948600000004,-83.0668122,42.328915,-83.06689,residential,Bagley Street,[],[],220270511,[],7.406907893001884,driving,0.014819743683477158
4438,5917192425_62759492,5917192425,62759492,42.328915,-83.06689,42.3288915,-83.06694449999999,residential,Bagley Street,[],[],220270511,[],5.186556001036926,driving,0.010377262907236746
4439,62759494_5917192425,62759494,5917192425,42.3288915,-83.06694449999999,42.328745,-83.067284,residential,Bagley Street,[],[],220270511,[],32.31511493094644,driving,0.0646560922988124
4440,855403622_62759494,855403622,62759494,42.328745,-83.067284,42.3283755,-83.0684572,residential,Bagley Street,[],[],220270511,[],104.83102129354195,driving,0.2097459409634693
4441,5728880013_855403622,5728880013,855403622,42.3283755,-83.0684572,42.3280435,-83.0695348,residential,Bagley Street,[],[],220270511,[],95.97004573102888,driving,0.1920168982213463
4442,6303689675_5728880013,6303689675,5728880013,42.3280435,-83.0695348,42.3279879,-83.0697153,residential,Bagley Street,[],[],220270511,[],16.07474892438997,driving,0.032162362793897496
4443,62759497_6303689675,62759497,6303689675,42.3279879,-83.0697153,42.327954999999996,-83.069822,residential,Bagley Street,[],[],220270511,[],9.503769804247368,driving,0.01901514566676144
4444,5802626499_62724179,5802626499,62724179,42.325457,-83.0623453,42.325539500000005,-83.06241170000001,tertiary,Trumbull Street,30 mph,[],220270512,[],10.674849869899859,driving,0.021358243037014522
4445,5728880025_5802626499,5728880025,5802626499,42.325539500000005,-83.06241170000001,42.3256818,-83.0625261,tertiary,Trumbull Street,30 mph,[],220270512,[],18.407029777618977,driving,0.03682879107166662
4446,5831001507_5728880025,5831001507,5728880025,42.3256818,-83.0625261,42.325762100000006,-83.0625907,tertiary,Trumbull Street,30 mph,[],220270512,[],10.388944610223238,driving,0.020786203701927245
4447,3751807514_5831001507,3751807514,5831001507,42.325762100000006,-83.0625907,42.3258791,-83.0626847,tertiary,Trumbull Street,30 mph,[],220270512,[],15.131830376126572,driving,0.030275771060677414
4448,5831006076_3751807514,5831006076,3751807514,42.3258791,-83.0626847,42.3260054,-83.0627814,tertiary,Trumbull Street,30 mph,[],220270512,[],16.137796734548136,driving,0.03228850887264533
4449,5728880023_5831006076,5728880023,5831006076,42.3260054,-83.0627814,42.32617,-83.0629075,tertiary,Trumbull Street,30 mph,[],220270512,[],21.034593167557077,driving,0.042086020743411515
4450,5831142345_5728880023,5831142345,5728880023,42.32617,-83.0629075,42.3262116,-83.0629394,tertiary,Trumbull Street,30 mph,[],220270512,[],5.317378898869073,driving,0.010639013403099386
4451,62870605_5831142345,62870605,5831142345,42.3262116,-83.0629394,42.326275,-83.062988,tertiary,Trumbull Street,30 mph,[],220270512,[],8.10320616186762,driving,0.01621289748272833
4452,6991466150_62887339,6991466150,62887339,42.331891,-83.067194,42.332168100000004,-83.06735079999999,tertiary,Trumbull Street,30 mph,[],220270513,[],33.39935985799293,driving,0.06682544989594423
4453,6991005588_6991466150,6991005588,6991466150,42.332168100000004,-83.06735079999999,42.3322229,-83.0673819,tertiary,Trumbull Street,30 mph,[],220270513,[],6.6080247026986125,driving,0.013221337940573454
4454,62887341_6991005588,62887341,6991005588,42.3322229,-83.0673819,42.332646999999994,-83.067622,tertiary,Trumbull Street,30 mph,[],220270513,[],51.121243492752136,driving,0.10228340034564253
4455,4516283942_62887341,4516283942,62887341,42.332646999999994,-83.067622,42.333343299999996,-83.0680182,tertiary,Trumbull Street,30 mph,[],220270513,[],83.99576796665646,driving,0.16805875943708776
4456,62886083_4516283942,62886083,4516283942,42.333343299999996,-83.0680182,42.333401,-83.068051,tertiary,Trumbull Street,30 mph,[],220270513,[],6.959424647342549,driving,0.01392441906231002
4457,4516283932_62886083,4516283932,62886083,42.333401,-83.068051,42.33384470000001,-83.0682965,tertiary,Trumbull Street,30 mph,[],220270513,[],53.30466836014888,driving,0.10665199751930549
4458,62805760_4516283932,62805760,4516283932,42.33384470000001,-83.0682965,42.333894,-83.0683238,tertiary,Trumbull Street,30 mph,[],220270513,[],5.923429366698103,driving,0.011851599373145463
4459,5831142347_62870605,5831142347,62870605,42.326275,-83.062988,42.326338799999995,-83.06283940000002,residential,Howard Street,[],[],220270514,[],14.126733978794524,driving,0.0282647738671359
4460,5831142316_5831142347,5831142316,5831142347,42.326338799999995,-83.06283940000002,42.3265098,-83.06244079999999,residential,Howard Street,[],[],220270514,[],37.88551385700968,driving,0.07580134825332067
4461,5831001527_5831142316,5831001527,5831142316,42.3265098,-83.06244079999999,42.3265769,-83.0622913,residential,Howard Street,[],[],220270514,[],14.377679661499114,driving,0.028766866069425998
4462,5831001534_5831001527,5831001534,5831001527,42.3265769,-83.0622913,42.3266646,-83.062089,residential,Howard Street,[],[],220270514,[],19.27900346854963,driving,0.0385734363116239
4463,5831142312_5831001534,5831142312,5831001534,42.3266646,-83.062089,42.3266804,-83.0620526,residential,Howard Street,[],[],220270514,[],3.470013642861472,driving,0.006942804407485938
4464,5831001537_5831142312,5831001537,5831142312,42.3266804,-83.0620526,42.3267343,-83.06192800000001,residential,Howard Street,[],[],220270514,[],11.86773838563306,driving,0.02374497476117059
4465,62870604_5831001537,62870604,5831001537,42.3267343,-83.06192800000001,42.326769,-83.061848,residential,Howard Street,[],[],220270514,[],7.62497393397143,driving,0.015256050288058083
4466,5831142308_62870604,5831142308,62870604,42.326769,-83.061848,42.3268525,-83.061654,residential,Howard Street,[],[],220270514,[],18.45421983411134,driving,0.0369232089518034
4467,5831001545_5831142308,5831001545,5831142308,42.3268525,-83.061654,42.327079100000006,-83.0611278,residential,Howard Street,[],[],220270514,[],50.0611484444507,driving,0.10016236183363486
4468,5831142289_5831001545,5831142289,5831001545,42.327079100000006,-83.0611278,42.3273001,-83.0606143,residential,Howard Street,[],[],220270514,[],48.84545074788599,driving,0.09772999349316924
4469,62870603_5831142289,62870603,5831142289,42.3273001,-83.0606143,42.32734,-83.06052199999999,residential,Howard Street,[],[],220270514,[],8.78966083941291,driving,0.017586356221314346
4470,2679494017_2679494015,2679494017,2679494015,42.3278099,-83.068398,42.3279585,-83.0685142,service,[],[],[],262284605,[],19.086045901666807,driving,0.038187366750033626
4471,5923697828_855403677,5923697828,855403677,42.328823,-83.06670150000001,42.3289208,-83.0666844,service,[],[],[],262284606,[],10.965340643593514,driving,0.021939457070015034
4472,2679494018_5923697828,2679494018,5923697828,42.3289208,-83.0666844,42.3290114,-83.0666667,service,[],[],[],262284606,[],10.1787940966399,driving,0.020365734487074627
4473,855403615_855403610,855403615,855403610,42.3280395,-83.06833320000001,42.328199600000005,-83.0683422,service,[],[],[],262284607,[],17.81767526492023,driving,0.03564961037399005
4474,4817724473_855403615,4817724473,855403615,42.328199600000005,-83.0683422,42.328311799999994,-83.0684152,service,[],[],[],262284607,[],13.844315454059448,driving,0.02769971079243587
4475,5923697843_4817724473,5923697843,4817724473,42.328311799999994,-83.0684152,42.3283206,-83.068421,service,[],[],[],262284607,[],1.088497521664063,driving,0.0021778661898040476
4476,855403622_5923697843,855403622,5923697843,42.3283206,-83.068421,42.3283755,-83.0684572,service,[],[],[],262284607,[],6.791312536432723,driving,0.013588060296984238
