id,lon,lat,osm_id,id
13329578,10.1012877,53.5109036,13329578,514
13329582,10.1074329,53.5129446,13329582,515
13329584,10.1092872,53.5136315,13329584,516
13330228,10.129382,53.524151,13330228,517
13330231,10.1307198,53.5254111,13330231,518
13330237,10.1461148,53.5417382,13330237,519
13330242,10.1488647,53.5478491,13330242,520
13330252,10.1519146,53.5544899,13330252,521
13330259,10.1602526,53.5606816,13330259,522
13330264,10.1722588,53.5615027,13330264,523
13330265,10.1736555,53.5616227,13330265,524
13330266,10.1761601,53.5620619,13330266,525
13330268,10.1786171,53.562644,13330268,526
13330269,10.1802202,53.563098,13330269,527
13330644,10.2003792,53.5766593,13330644,528
13330646,10.2132733,53.5878091,13330646,529
13330648,10.2234158,53.5966094,13330648,530
13330945,10.232593,53.6132762,13330945,531
13330946,10.2332221,53.6154749,13330946,532
13330968,10.2678983,53.6395037,13330968,533
13331953,10.3204798,53.6909665,13331953,534
13348319,9.9887122,53.457743,13348319,535
13777187,9.8808221,53.4780912,13777187,536
13777194,9.8808442,53.4792798,13777194,537
13777942,9.9945686,53.5504802,13777942,538
13804639,9.8289056,53.4687497,13804639,539
13804642,9.8316968,53.4666777,13804642,540
13804644,9.832964,53.4666989,13804644,541
13804879,9.9877686,53.5522617,13804879,542
13804885,9.9891699,53.551064,13804885,543
13870879,10.0065044,53.5546013,13870879,544
13870880,10.0063504,53.5548102,13870880,545
13870881,10.0049219,53.5543645,13870881,546
13870884,10.00355,53.5539655,13870884,547
13879893,10.002711,53.5533705,13879893,548
13879896,10.0057477,53.5517505,13879896,549
13879907,10.0038483,53.5541033,13879907,550
13879910,10.0047293,53.5533931,13879910,551
13879913,10.0059658,53.5517367,13879913,552
13879914,10.0088573,53.5520483,13879914,553
13892000,9.9943859,53.5520915,13892000,554
13892001,9.9945885,53.5516615,13892001,555
13892002,10.0005059,53.5556995,13892002,556
13892003,10.0007738,53.555559,13892003,557
13892004,10.0009145,53.5556786,13892004,558
13892005,10.0005954,53.555833,13892005,559
13950768,9.9178509,53.4810546,13950768,560
13951251,10.0025086,53.5534776,13951251,561
13951254,10.0015081,53.5522123,13951254,562
13951255,10.0007805,53.552801,13951255,563
14050156,9.8778319,53.4809745,14050156,564
14050157,9.8803738,53.4812272,14050157,565
14050161,9.8781159,53.4826543,14050161,566
14050169,9.880384,53.4815519,14050169,567
14050171,9.878899,53.481583,14050171,568
14050174,9.8799334,53.4825572,14050174,569
14184022,9.9139939,53.4811978,14184022,570
14184027,9.9288984,53.5374968,14184027,571
14184028,9.9307778,53.5355401,14184028,572
14184047,9.9228176,53.5960595,14184047,573
14184049,9.923775,53.5953312,14184049,574
14184052,9.9235934,53.5946244,14184052,575
14184058,9.9253066,53.5943609,14184058,576
14184060,9.9284915,53.5922755,14184060,577
14184067,9.9338927,53.5926637,14184067,578
14184074,9.9432313,53.5933865,14184074,579
